pipeline_version,dataset,learner,repeat,method,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,explain_time_sec,n_explanation_fit,n_explanation_val,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,observed_target_reconstruction_mse,observed_target_reconstruction_rmse,observed_target_reconstruction_r2,observed_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,error,log10_cond_raw,log10_cond_reg,log10_coef_norm
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,0,AIME,0.1,0.5,57,15,30,45,1.1393324170494452,0.9239766081871345,0.31607341547815754,0.0001479999627918005,119,52,X ~= Y A^T,SVD normal-system solve,1.8756338845609917,1.8756338845609917,40.46050449211154,40.46050449211154,75.88909321183662,75.88909321183662,40.460504492111546,7.588909321183662e-11,6.180917631713333,1,True,1.0,0.0,0.0,1.0,rms,6.708203932499369,0.7256690127450924,0.8518620855191833,0.14784052699061778,0.4388666759784806,3.187053446380415,1.7852320427273354,0.037844037670831665,0.23709791505412894,0.9399328850463209,0.9191040843214756,0.5384615384615384,0.36321417113801446,0.2,0.01601682740821522,0.0,0.08403361344537816,1.0,1.0,0.9543529580866661,0.9407114624505928,0.7016317016317016,,0.27314806995342594,0.27314806995342594,0.791052956125277
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,0,HuberAIME,0.1,0.5,57,15,30,45,1.1393324170494452,0.9239766081871345,0.31607341547815754,0.0005058330716565251,119,52,X ~= Y A^T,SVD normal-system solve,1.858342124798787,1.858342124798787,37.35943736035795,37.35943736035795,69.42661620553478,69.42661620553478,37.35943736035795,6.942661620553479e-11,5.429153817415328,7,True,0.9132157628430073,0.16806722689075632,0.0,1.0,rms,6.708203932499369,0.6709587658012389,0.8191207272443048,0.2120872488225508,0.4762205349935919,3.126804997541489,1.7682774096678069,0.05603275186930001,0.26100787228853645,0.9964574725011038,0.9903820816864294,0.6666666666666666,0.3689997917357224,0.2,0.013733868358141397,0.0,0.9019497607655501,0.29311238989286936,0.9701059805448549,0.9861934965929409,0.9680105401844532,0.7682983682983683,,0.2691256715705285,0.2691256715705285,0.7347321461516052
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,0,RidgeAIME,0.1,0.5,57,15,30,45,1.1393324170494452,0.9239766081871345,0.31607341547815754,0.0001296249683946371,119,52,X ~= Y A^T,SVD normal-system solve,1.8756338845609917,1.8754175210894837,40.46050449211154,40.47050449211154,75.88909321183662,75.89909321183663,40.47050449211154,7.589909321183663e-11,6.179559471854808,1,True,1.0,0.0,0.01,1.0,rms,6.708203932499369,0.7256327688416908,0.8518408119136408,0.14788308852360332,0.43886321883856044,3.1870216167493726,1.7852231280009154,0.03785364688191073,0.23709700549250892,0.9399289019111289,0.9191040843214756,0.5384615384615384,0.363211682471097,0.2,0.016016917049975463,0.0,0.08403361344537816,1.0,1.0,0.954350475241767,0.9407114624505928,0.7016317016317016,,0.27314806995342594,0.27309796908745326,0.7909575162276854
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,0,HuberRidgeAIME,0.1,0.5,57,15,30,45,1.1393324170494452,0.9239766081871345,0.31607341547815754,0.0004788750084117055,119,52,X ~= Y A^T,SVD normal-system solve,1.8583465545653897,1.8581168620080104,37.359367312353605,37.369367312353596,69.42665152565516,69.43665152565518,37.369367312353596,6.943665152565517e-11,5.427847367123608,7,True,0.9132154968526488,0.16806722689075632,0.01,1.0,rms,6.708203932499369,0.6709459164462719,0.8191128838238793,0.2121023379325513,0.4762181161711047,3.1267976648720697,1.7682753362731918,0.05603496556659748,0.2610079733165401,0.9964571717232652,0.9903820816864294,0.6666666666666666,0.3689991327126449,0.2,0.01373403990074746,0.0,0.9019497607655501,0.2931129514988602,0.9701056386282259,0.9861931641121074,0.9680105401844532,0.7682983682983683,,0.2691267068055765,0.269073024474204,0.7346276266538785
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,0,AIME,0.1,0.5,57,15,30,45,0.00742833293043077,0.9766081871345029,0.07485170007990379,0.00014604104217141867,119,52,X ~= Y A^T,SVD normal-system solve,1.7132528580164876,1.7132528580164876,40.749732845469914,40.749732845469914,69.81459626090967,69.81459626090967,40.749732845469914,6.981459626090966e-11,6.5625935301000276,1,True,1.0,0.0,0.0,1.0,rms,6.708203932499369,0.5562051591597008,0.745791632535322,0.302330581544374,0.5642536225779123,1.5502864576191733,1.2451049986323135,0.09842467647377984,0.34384000134313325,0.9937972472997618,0.9895915678524374,0.6666666666666666,0.37334673652900635,0.26666666666666666,0.01597621084351684,0.0,0.06722689075630252,1.0,1.0,0.9856768778530471,0.9700658761528326,0.7016317016317016,,0.23382146497199727,0.23382146497199727,0.8170755060242041
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,0,HuberAIME,0.1,0.5,57,15,30,45,0.00742833293043077,0.9766081871345029,0.07485170007990379,0.0005639169830828905,119,52,X ~= Y A^T,SVD normal-system solve,1.6708158115173317,1.6708158115173317,38.85108469671957,38.85108469671957,64.9130066058781,64.9130066058781,38.85108469671957,6.49130066058781e-11,6.346055513930452,8,True,0.9263217195221505,0.20168067226890757,0.0,1.0,rms,6.708203932499369,0.551163158848526,0.7424036360690363,0.3086549555042718,0.5664197386720647,1.5394639540393056,1.240751366728768,0.10471854695070282,0.34864115369660653,0.9991971665764128,0.998155467720685,0.8181818181818182,0.37377048994511064,0.26666666666666666,0.014779729131985398,0.0,0.7889705882352941,0.4528306916076641,0.9604471990114828,0.9918704871431634,0.9770750988142292,0.8242424242424242,,0.22292857649387107,0.22292857649387107,0.8025038668958482
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,0,RidgeAIME,0.1,0.5,57,15,30,45,0.00742833293043077,0.9766081871345029,0.07485170007990379,0.0001284580212086439,119,52,X ~= Y A^T,SVD normal-system solve,1.7132528580164876,1.7130778684352952,40.749732845469914,40.759732845469905,69.81459626090967,69.82459626090967,40.75973284546992,6.982459626090966e-11,6.561094362239911,1,True,1.0,0.0,0.01,1.0,rms,6.708203932499369,0.5561848664914794,0.7457780276271749,0.30235603541477374,0.5642523545579953,1.550263031633681,1.2450955913638442,0.09843829994984465,0.34383685174768125,0.9937963266400207,0.9895915678524374,0.6666666666666666,0.3733462153998719,0.26666666666666666,0.015976689737604896,0.0,0.06722689075630252,1.0,1.0,0.9856757471523249,0.9700658761528326,0.7016317016317016,,0.23382146497199727,0.23377710439175214,0.8169762838638984
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,0,HuberRidgeAIME,0.1,0.5,57,15,30,45,0.00742833293043077,0.9766081871345029,0.07485170007990379,0.0005516249220818281,119,52,X ~= Y A^T,SVD normal-system solve,1.6708307481772253,1.6706581239300091,38.8507486486794,38.86074864867939,64.91302543191833,64.92302543191835,38.86074864867939,6.492302543191834e-11,6.3444945431291595,8,True,0.9263189892363792,0.20168067226890757,0.01,1.0,rms,6.708203932499369,0.551147339067989,0.742392981558951,0.3086747988604607,0.5664185538141292,1.5394453081609796,1.2407438527596981,0.1047293905362231,0.3486380335346414,0.9991970798585121,0.998155467720685,0.8181818181818182,0.3737699858505053,0.26666666666666666,0.014780128535946874,0.0,0.7889705882352941,0.45282689737492826,0.9604445454065739,0.9918704867691893,0.9770750988142292,0.8242424242424242,,0.22293245895651576,0.22288758688843785,0.8023970281842424
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,0,AIME,0.1,0.5,57,15,30,45,0.019189042039215565,0.8947368421052632,0.4625172978379853,0.00014012493193149567,119,52,X ~= Y A^T,SVD normal-system solve,4.806503151590126,4.806503151590126,12.623272220388504,12.623272220388504,60.673797710677434,60.673797710677434,12.6232722203885,6.067379771067743e-11,14.487801126464996,1,True,1.0,0.0,0.0,1.0,rms,6.708203932499369,0.6486571678118662,0.8053925551008441,0.3338631545101859,0.5848235015441114,3.758259327246983,1.9386230492921988,0.050535886042263334,0.2662023837426846,0.9629274520379246,0.8694334650856388,0.42857142857142855,0.3845944655052723,0.3333333333333333,0.010101610469251872,0.0,0.08403361344537816,1.0,1.0,0.964133410354901,0.8719894598155467,0.579020979020979,,0.681829231412008,0.681829231412008,1.1610024758018853
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,0,HuberAIME,0.1,0.5,57,15,30,45,0.019189042039215565,0.8947368421052632,0.4625172978379853,0.0005648749647662044,119,52,X ~= Y A^T,SVD normal-system solve,4.93368530200467,4.93368530200467,11.213870680034281,11.213870680034281,55.32570895266625,55.32570895266625,11.213870680034278,5.532570895266624e-11,14.519754176164623,8,True,0.9169138820392089,0.19327731092436976,0.0,1.0,rms,6.708203932499369,0.6185104893942737,0.7864543784570556,0.3648222100168621,0.6089871263225899,3.702581063368366,1.9242092046782142,0.06460210896013219,0.2871305554754418,0.9983146403358694,0.9722002635046112,0.6666666666666666,0.3752192205849447,0.26666666666666666,0.0090597892450201,0.0,0.9909090909090909,0.2217764033973202,0.9806879626485564,0.9937631260966302,0.944953886693017,0.6606060606060606,,0.6931714443102669,0.6931714443102669,1.1619592636892155
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,0,RidgeAIME,0.1,0.5,57,15,30,45,0.019189042039215565,0.8947368421052632,0.4625172978379853,0.0001289580250158906,119,52,X ~= Y A^T,SVD normal-system solve,4.806503151590126,4.803490073833874,12.623272220388504,12.633272220388507,60.673797710677434,60.683797710677425,12.633272220388504,6.068379771067744e-11,14.47640658150375,1,True,1.0,0.0,0.01,1.0,rms,6.708203932499369,0.6486331042357452,0.8053776159266814,0.3338878665391033,0.5848092478376349,3.7581791135214786,1.938602360857295,0.05055615075717035,0.26618891325696087,0.9629233253869071,0.8694334650856388,0.42857142857142855,0.3845933609549578,0.3333333333333333,0.010101926217249943,0.0,0.08403361344537816,1.0,1.0,0.9641271312377679,0.8719894598155467,0.579020979020979,,0.681829231412008,0.6815568975913132,1.1606607721167268
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,0,HuberRidgeAIME,0.1,0.5,57,15,30,45,0.019189042039215565,0.8947368421052632,0.4625172978379853,0.0005588330095633864,119,52,X ~= Y A^T,SVD normal-system solve,4.933685789738021,4.930181046808164,11.213892503579604,11.223892503579606,55.325822092560415,55.335822092560406,11.223892503579608,5.5335822092560404e-11,14.506736684099685,8,True,0.9169158042923383,0.19327731092436976,0.01,1.0,rms,6.708203932499369,0.6185017673428355,0.786448833264336,0.3648311671056288,0.6089840478600594,3.7025158628109525,1.92419226243402,0.06461858083822358,0.2871256881773202,0.9983143975510754,0.9722002635046112,0.6666666666666666,0.3752195460927597,0.26666666666666666,0.009059900310500928,0.0,0.9909090909090909,0.2217775529695712,0.9806899557898401,0.9937624948872609,0.944953886693017,0.6606060606060606,,0.6931714872436685,0.6928628677936695,1.1615697281178472
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,AIME,0.0,0.0,0,0,30,30,1.1464775829808787,0.9824561403508771,0.09182513619984772,0.00014254206325858831,119,52,X ~= Y A^T,SVD normal-system solve,1.7634097177484944,1.7634097177484944,42.28107800014851,42.28107800014851,74.55886382234397,74.55886382234397,42.281078000148504,7.455886382234397e-11,4.962804660028065,1,True,1.0,0.0,0.0,1.0,rms,5.477225575051661,0.7280022876406872,0.8532305008851284,0.30089076548059424,0.5552758019897278,0.7280022876406872,0.8532305008851284,0.30089076548059424,0.5552758019897278,0.9999999999999999,1.0,1.0,0.0,0.0,0.0276719563734041,0.0,,,,0.9815340492154977,0.927741935483871,0.787878787878788,,0.24635322976062213,0.24635322976062213,0.6957271813545927
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,HuberAIME,0.0,0.0,0,0,30,30,1.1464775829808787,0.9824561403508771,0.09182513619984772,0.000534582999534905,119,52,X ~= Y A^T,SVD normal-system solve,1.8674147662206322,1.8674147662206322,39.08178013987786,39.08178013987786,72.98189332339615,72.98189332339615,39.08178013987785,7.298189332339615e-11,4.724866740625021,9,True,0.956614911965445,0.13445378151260504,0.0,1.0,rms,5.477225575051661,0.7309825211554912,0.854975158209577,0.29802881187605823,0.5522115772291262,0.7309825211554912,0.854975158209577,0.29802881187605823,0.5522115772291262,1.0,1.0,1.0,0.0,0.0,0.024453723109428272,0.0,,,,0.9839094904322161,0.9488320355951056,0.8606060606060606,,0.2712407885839261,0.2712407885839261,0.6743895642469031
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,RidgeAIME,0.0,0.0,0,0,30,30,1.1464775829808787,0.9824561403508771,0.09182513619984772,0.00012162502389401197,119,52,X ~= Y A^T,SVD normal-system solve,1.7634097177484944,1.7632292045637177,42.28107800014851,42.2910780001485,74.55886382234397,74.56886382234399,42.2910780001485,7.456886382234399e-11,4.961728763867223,1,True,1.0,0.0,0.01,1.0,rms,5.477225575051661,0.7279971759753674,0.8532275054024966,0.3008956742734503,0.5552749625561514,0.7279971759753674,0.8532275054024966,0.3008956742734503,0.5552749625561514,0.9999999999999999,1.0,1.0,0.0,0.0,0.027672040766811182,0.0,,,,0.9815341227014447,0.927741935483871,0.787878787878788,,0.24635322976062213,0.24630877049963468,0.6956330195945123
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,HuberRidgeAIME,0.0,0.0,0,0,30,30,1.1464775829808787,0.9824561403508771,0.09182513619984772,0.0005390830338001251,119,52,X ~= Y A^T,SVD normal-system solve,1.8674171100097636,1.8671952173135191,39.081737794427234,39.09173779442723,72.98190584622866,72.99190584622866,39.09173779442723,7.299190584622867e-11,4.723746218120901,9,True,0.956614660116281,0.13445378151260504,0.01,1.0,rms,5.477225575051661,0.7309848206083034,0.8549765029568376,0.29802660368423983,0.5522084563376228,0.7309848206083034,0.8549765029568376,0.29802660368423983,0.5522084563376228,0.9999999999999999,1.0,1.0,0.0,0.0,0.024454078620712843,0.0,,,,0.9839095401152512,0.9488320355951056,0.8606060606060606,,0.2712413336658576,0.27118972628858745,0.6742865572246461
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,AIME,0.0,0.0,0,0,30,30,0.00582983298227191,0.9766081871345029,0.10662104861229722,0.00013704202137887478,119,52,X ~= Y A^T,SVD normal-system solve,1.8998338555453742,1.8998338555453742,38.58199800668738,38.58199800668738,73.29938602768883,73.29938602768883,38.58199800668737,7.329938602768883e-11,4.704505245307016,1,True,1.0,0.0,0.0,1.0,rms,5.477225575051661,0.6626943832468815,0.8140604297267381,0.3370805687203534,0.5911256139928717,0.6626943832468815,0.8140604297267381,0.3370805687203534,0.5911256139928717,1.0000000000000002,1.0,1.0,0.0,0.0,0.021793476406341553,0.0,,,,0.9866621576841392,0.9613793103448277,0.9636363636363636,,0.2787156226502863,0.2787156226502863,0.6725139570871551
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,HuberAIME,0.0,0.0,0,0,30,30,0.00582983298227191,0.9766081871345029,0.10662104861229722,0.0004877919564023614,119,52,X ~= Y A^T,SVD normal-system solve,1.922615038371215,1.922615038371215,36.71585484980163,36.71585484980163,70.59045468088333,70.59045468088333,36.71585484980163,7.059045468088332e-11,4.617610370894865,8,True,0.9530956252415502,0.16806722689075632,0.0,1.0,rms,5.477225575051661,0.667995757005426,0.8173100739654602,0.33177739463911804,0.5868436291746718,0.667995757005426,0.8173100739654602,0.33177739463911804,0.5868436291746718,1.0,1.0,1.0,0.0,0.0,0.022240056821511395,0.0,,,,0.9867603153376278,0.9599555061179087,0.9636363636363636,,0.2838923349676787,0.2838923349676787,0.6644172848156339
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,RidgeAIME,0.0,0.0,0,0,30,30,0.00582983298227191,0.9766081871345029,0.10662104861229722,0.00011362496297806501,119,52,X ~= Y A^T,SVD normal-system solve,1.8998338555453742,1.8996006896296347,38.58199800668738,38.591998006687376,73.29938602768883,73.30938602768883,38.59199800668738,7.330938602768883e-11,4.703405040360278,1,True,1.0,0.0,0.01,1.0,rms,5.477225575051661,0.6627181468434389,0.8140750253161184,0.33705679705378544,0.5911182973323791,0.6627181468434389,0.8140750253161184,0.33705679705378544,0.5911182973323791,1.0,1.0,1.0,0.0,0.0,0.021793994602192026,0.0,,,,0.9866619881821714,0.9613793103448277,0.9636363636363636,,0.2787156226502863,0.2786623185759581,0.6724123802385245
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,HuberRidgeAIME,0.0,0.0,0,0,30,30,0.00582983298227191,0.9766081871345029,0.10662104861229722,0.00048037501983344555,119,52,X ~= Y A^T,SVD normal-system solve,1.9226358346704422,1.922384609750704,36.71549027503523,36.72549027503523,70.59051729027686,70.60051729027687,36.72549027503523,7.060051729027687e-11,4.6164480011873446,8,True,0.9530930302675465,0.16806722689075632,0.01,1.0,rms,5.477225575051661,0.6680234653872885,0.8173270247503679,0.3317496768476136,0.5868335576352705,0.6680234653872885,0.8173270247503679,0.3317496768476136,0.5868335576352705,1.0,1.0,1.0,0.0,0.0,0.022240606357177645,0.0,,,,0.9867603562590531,0.9599555061179087,0.9636363636363636,,0.28389703256390664,0.2838402809298952,0.6643079481118287
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,1,AIME,0.0,0.0,0,0,30,30,0.023358582984656096,0.9122807017543859,0.26176325396158656,0.000132917077280581,119,52,X ~= Y A^T,SVD normal-system solve,2.9698402437708484,2.9698402437708484,21.88377591027945,21.88377591027945,64.99131838401094,64.99131838401094,21.88377591027946,6.499131838401093e-11,7.4646584990800795,1,True,1.0,0.0,0.0,1.0,rms,5.477225575051661,0.458457695131408,0.6770950414317092,0.45066849561290756,0.6744552095919584,0.458457695131408,0.6770950414317092,0.45066849561290756,0.6744552095919584,1.0,1.0,1.0,0.0,0.0,0.012636782210388131,0.0,,,,0.9889184431260885,0.9284538375973304,0.7463203463203463,,0.47273308799908276,0.47273308799908276,0.8730099439622365
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,1,HuberAIME,0.0,0.0,0,0,30,30,0.023358582984656096,0.9122807017543859,0.26176325396158656,0.0004935419419780374,119,52,X ~= Y A^T,SVD normal-system solve,3.0607987978118874,3.0607987978118874,20.749848931764035,20.749848931764035,63.51111266512163,63.51111266512163,20.749848931764035,6.351111266512164e-11,7.368851234212144,8,True,0.9716981308220659,0.11764705882352941,0.0,1.0,rms,5.477225575051661,0.45873026712293874,0.6772962919748924,0.45034189539711567,0.6744804826933317,0.45873026712293874,0.6772962919748924,0.45034189539711567,0.6744804826933317,1.0,1.0,1.0,0.0,0.0,0.014184842151534859,0.0,,,,0.9877210316208135,0.9354838709677418,0.779020979020979,,0.4858347821056703,0.4858347821056703,0.8673997888727808
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,1,RidgeAIME,0.0,0.0,0,0,30,30,0.023358582984656096,0.9122807017543859,0.26176325396158656,0.00011812499724328518,119,52,X ~= Y A^T,SVD normal-system solve,2.9698402437708484,2.968940517633227,21.88377591027945,21.89377591027945,64.99131838401094,65.00131838401094,21.893775910279455,6.500131838401093e-11,7.461294228064535,1,True,1.0,0.0,0.01,1.0,rms,5.477225575051661,0.4584717128564512,0.6771053927243906,0.4506516993456231,0.6744522532512969,0.4584717128564512,0.6771053927243906,0.4506516993456231,0.6744522532512969,1.0,1.0,1.0,0.0,0.0,0.012637141094925164,0.0,,,,0.9889173917714015,0.9288987764182425,0.7463203463203463,,0.47273308799908276,0.4726014966454089,0.8728141662602525
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,mlp,1,HuberRidgeAIME,0.0,0.0,0,0,30,30,0.023358582984656096,0.9122807017543859,0.26176325396158656,0.0005006249994039536,119,52,X ~= Y A^T,SVD normal-system solve,3.06084445037536,3.0598517270518464,20.749504703496726,20.759504703496727,63.51100631973539,63.52100631973539,20.759504703496727,6.35210063197354e-11,7.365277666608991,8,True,0.9716940877685539,0.11764705882352941,0.01,1.0,rms,5.477225575051661,0.4587494122189905,0.6773104252992054,0.4503189554300753,0.6744765401617323,0.4587494122189905,0.6773104252992054,0.4503189554300753,0.6744765401617323,1.0000000000000002,1.0,1.0,0.0,0.0,0.014185695616563696,0.0,,,,0.9877206145738568,0.9354838709677418,0.779020979020979,,0.4858412596658931,0.48570038214061123,0.8671891241322134
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,AIME,0.0,0.25,0,8,30,38,1.1210487090284005,0.935672514619883,0.23734496317450843,0.00014283310156315565,119,52,X ~= Y A^T,SVD normal-system solve,1.7358544985121822,1.7358544985121822,41.792408314158955,41.792408314158955,72.54553997579075,72.54553997579075,41.79240831415896,7.254553997579073e-11,5.23469490100065,1,True,1.0,0.0,0.0,1.0,rms,6.164414002968976,0.5529711289186222,0.7436202854405077,0.3201023245294593,0.5696280987652667,0.5529711289186222,0.7436202854405077,0.3201023245294593,0.5696280987652667,1.0000000000000002,1.0,1.0,0.225229073886008,0.25,0.007323368358414034,0.0,,,,0.9811800663221651,0.9192909508698982,0.6124542124542124,,0.23951331926124098,0.23951331926124098,0.7188913743294411
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,HuberAIME,0.0,0.25,0,8,30,38,1.1210487090284005,0.935672514619883,0.23734496317450843,0.0005457920487970114,119,52,X ~= Y A^T,SVD normal-system solve,1.879544253757075,1.879544253757075,38.45016376617243,38.45016376617243,72.26878436272789,72.26878436272789,38.45016376617242,7.22687843627279e-11,4.7203485720739184,8,True,0.9695183390920802,0.11764705882352941,0.0,1.0,rms,6.164414002968976,0.5494731405439526,0.7412645550300868,0.32440322568032365,0.5727226297863318,0.5494731405439526,0.7412645550300868,0.32440322568032365,0.5727226297863318,1.0,1.0,1.0,0.22100732003537585,0.125,0.009100937445249218,0.0,,,,0.9838328297713821,0.9363606521501259,0.7123543123543123,,0.2740525556078213,0.2740525556078213,0.673974070104153
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,RidgeAIME,0.0,0.25,0,8,30,38,1.1210487090284005,0.935672514619883,0.23734496317450843,0.00011749996338039637,119,52,X ~= Y A^T,SVD normal-system solve,1.7358544985121822,1.735678466908218,41.792408314158955,41.80240831415895,72.54553997579075,72.55553997579075,41.80240831415896,7.255553997579075e-11,5.233547236845173,1,True,1.0,0.0,0.01,1.0,rms,6.164414002968976,0.5529626962513565,0.7436146154099962,0.32011269279386256,0.5696295157747738,0.5529626962513565,0.7436146154099962,0.32011269279386256,0.5696295157747738,0.9999999999999999,1.0,1.0,0.22522920470606939,0.25,0.0073235226650726,0.0,,,,0.9811803693596219,0.9192909508698982,0.6124542124542124,,0.23951331926124098,0.23946927557502554,0.718796148367864
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,lgbm,1,HuberRidgeAIME,0.0,0.25,0,8,30,38,1.1210487090284005,0.935672514619883,0.23734496317450843,0.0005322920624166727,119,52,X ~= Y A^T,SVD normal-system solve,1.8795564030879897,1.8793277088676537,38.44993142251679,38.45993142251678,72.26881480348553,72.27881480348555,38.459931422516775,7.227881480348554e-11,4.719220970624583,8,True,0.9695167070649541,0.11764705882352941,0.01,1.0,rms,6.164414002968976,0.5494778490268427,0.7412677310033418,0.3243974364331015,0.5727219890479811,0.5494778490268427,0.7412677310033418,0.3243974364331015,0.5727219890479811,0.9999999999999999,1.0,1.0,0.2210075772513911,0.125,0.009101367413493334,0.0,,,,0.9838337457862633,0.9363606521501259,0.7123543123543123,,0.27405536286831084,0.27400251705817175,0.6738703130234203
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,AIME,0.0,0.25,0,8,30,38,0.006365958019159734,0.9824561403508771,0.07033319527006983,0.0001437499886378646,119,52,X ~= Y A^T,SVD normal-system solve,1.6083574605030528,1.6083574605030528,42.67866695874705,42.67866695874705,68.64255240742595,68.64255240742595,42.67866695874706,6.864255240742596e-11,5.318840721830528,1,True,1.0,0.0,0.0,1.0,rms,6.164414002968976,0.6455936095221657,0.8034884003656592,0.2701581455946608,0.5245328611324546,0.6455936095221657,0.8034884003656592,0.2701581455946608,0.5245328611324546,0.9999999999999999,1.0,1.0,0.22755366841643349,0.375,0.011295438816925255,0.0,,,,0.9826174832076557,0.9122004595688805,0.598068598068598,,0.20638257791439532,0.20638257791439532,0.725816985119261
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,HuberAIME,0.0,0.25,0,8,30,38,0.006365958019159734,0.9824561403508771,0.07033319527006983,0.0005343749653548002,119,52,X ~= Y A^T,SVD normal-system solve,1.6735570991955888,1.6735570991955888,40.121798014483915,40.121798014483915,67.14611989963103,67.14611989963103,40.1217980144839,6.714611989963105e-11,5.001083643100598,8,True,0.9547418306152262,0.16806722689075632,0.0,1.0,rms,6.164414002968976,0.6512656665671954,0.8070103261837456,0.2637459002270195,0.5188828715235838,0.6512656665671954,0.8070103261837456,0.2637459002270195,0.5188828715235838,1.0,1.0,1.0,0.22649686824766932,0.375,0.011861967627766984,0.0,,,,0.9807848267918574,0.9189408031513295,0.532051282051282,,0.22364053440668988,0.22364053440668988,0.6990641181815936
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,RidgeAIME,0.0,0.25,0,8,30,38,0.006365958019159734,0.9824561403508771,0.07033319527006983,0.0001180840190500021,119,52,X ~= Y A^T,SVD normal-system solve,1.6083574605030528,1.6082149502060947,42.67866695874705,42.688666958747056,68.64255240742595,68.65255240742596,42.68866695874705,6.865255240742595e-11,5.317668268333386,1,True,1.0,0.0,0.01,1.0,rms,6.164414002968976,0.6455945850820437,0.8034890074431906,0.2701570427268196,0.5245326347044845,0.6455945850820437,0.8034890074431906,0.2701570427268196,0.5245326347044845,0.9999999999999999,1.0,1.0,0.22755382276414604,0.375,0.011295529921075074,0.0,,,,0.9826170410208885,0.9122004595688805,0.598068598068598,,0.20638257791439532,0.20634409506512524,0.7257212412832655
main_corrected_inverse_map_2026-08-31_v2,breast_cancer,svm,1,HuberRidgeAIME,0.0,0.25,0,8,30,38,0.006365958019159734,0.9824561403508771,0.07033319527006983,0.0005371250445023179,119,52,X ~= Y A^T,SVD normal-system solve,1.6735664465012265,1.6733986069486673,40.12156828829235,40.13156828829235,67.14611046829373,67.15611046829373,40.13156828829235,6.715611046829373e-11,4.99991585362707,8,True,0.9547396885829269,0.16806722689075632,0.01,1.0,rms,6.164414002968976,0.6512717727266234,0.8070141093727069,0.2637389972300652,0.5188808299251199,0.6512717727266234,0.8070141093727069,0.2637389972300652,0.5188808299251199,1.0,1.0,1.0,0.22649683630476197,0.375,0.011862020521154155,0.0,,,,0.9807849412881033,0.9189408031513295,0.532051282051282,,0.22364296006155665,0.22359940311344476,0.6989626954134296
