pipeline_version,protocol,learner,repeat,method,n_after_protocol,d_after_encoding,raw_missing_cells,model_fit_time_sec,model_test_accuracy,model_test_log_loss,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,ridge_lambda,huber_delta,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,error,log10_cond_reg,log10_coef_norm
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,0,AIME,653,37,67,0.04551958397496492,0.826530612244898,0.4045591650260934,X ~= Y A^T,SVD normal-system solve,2.112337803371643,2.112337803371643,32.531845523487824,32.531845523487824,68.71824711270989,68.71824711270989,32.53184552348782,6.87182471127099e-11,3.4903369165663296,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,1.0888215635460161,1.0434661295633971,0.038261589678794006,0.23588974596100035,0.9441507216062558,0.828029404790135,0.5677655677655677,0.028424956417587882,0.0,,0.32476337144183304,0.5428673507251761
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,0,HuberAIME,653,37,67,0.04551958397496492,0.826530612244898,0.4045591650260934,X ~= Y A^T,SVD normal-system solve,2.144853233192381,2.144853233192381,30.95451151118639,30.95451151118639,66.3928840966589,66.3928840966589,30.954511511186393,6.63928840966589e-11,3.38234992018426,7,True,0.965129361391768,0.1386861313868613,0.0,1.0,rms,6.082762530298219,1.0897595507642615,1.043915490240595,0.037433080796917095,0.2338030099785515,0.9484076124387932,0.8257615608047175,0.5897435897435896,0.028299337397215543,0.0,,0.3313975798795269,0.5292185354154582
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,0,RidgeAIME,653,37,67,0.04551958397496492,0.826530612244898,0.4045591650260934,X ~= Y A^T,SVD normal-system solve,2.112337803371643,2.1119959856949024,32.531845523487824,32.541845523487815,68.71824711270989,68.7282471127099,32.541845523487815,6.872824711270989e-11,3.4892730069255435,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,1.088818982131536,1.0434648926205117,0.03826386980029561,0.23588853851739713,0.9441464080095792,0.828029404790135,0.5677655677655677,0.02842572076109473,0.0,,0.3246930883919785,0.5427349507501401
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,0,HuberRidgeAIME,653,37,67,0.04551958397496492,0.826530612244898,0.4045591650260934,X ~= Y A^T,SVD normal-system solve,2.144853619451842,2.1444838884449653,30.95450116862658,30.96450116862658,66.392873869855,66.402873869855,30.964501168626583,6.6402873869855e-11,3.3812646095288086,7,True,0.9651292350614705,0.1386861313868613,0.01,1.0,rms,6.082762530298219,1.0897581810122028,1.0439148341757591,0.03743429067667292,0.23380118158907617,0.9484040054893125,0.8258003319895659,0.5897435897435896,0.02830031388540552,0.0,,0.33132278772327045,0.5290791589235578
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,1,AIME,653,37,67,1.2262009169207886,0.8418367346938775,0.4912038985167051,X ~= Y A^T,SVD normal-system solve,1.33047250493404,1.33047250493404,52.94281769723503,52.94281769723503,70.43896327990652,70.43896327990652,52.94281769723503,7.043896327990651e-11,2.5494467782667423,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.9742600429502405,0.9870461199712203,-0.01033901246157809,0.1529492849929709,0.8986532689625968,0.7576001897083233,0.641025641025641,0.0355822054962428,0.0,,0.12400590400667942,0.4064459501547063
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,1,HuberAIME,653,37,67,1.2262009169207886,0.8418367346938775,0.4912038985167051,X ~= Y A^T,SVD normal-system solve,1.3843140828314244,1.3843140828314244,47.85204635501597,47.85204635501597,66.24226166155074,66.24226166155074,47.85204635501597,6.624226166155072e-11,2.3553786924608606,8,True,0.9294874699467833,0.20437956204379562,0.0,1.0,rms,6.082762530298219,0.9667012600213536,0.9832096724612475,-0.0025003113519062037,0.1586202220571691,0.9207151477627763,0.7962532606118092,0.6237096237096236,0.037312658654279685,0.0,,0.14123463706089975,0.3720607419635574
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,1,RidgeAIME,653,37,67,1.2262009169207886,0.8418367346938775,0.4912038985167051,X ~= Y A^T,SVD normal-system solve,1.33047250493404,1.3304100960728498,52.94281769723503,52.95281769723502,70.43896327990652,70.44896327990654,52.95281769723503,7.044896327990653e-11,2.5489796990390223,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.9742478039614989,0.9870399201458363,-0.010326320236449638,0.15294900658622218,0.8986517455103458,0.7576001897083233,0.641025641025641,0.03558284760929492,0.0,,0.12398553195115807,0.40636637661071945
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,1,HuberRidgeAIME,653,37,67,1.2262009169207886,0.8418367346938775,0.4912038985167051,X ~= Y A^T,SVD normal-system solve,1.3843142062627354,1.384233909994397,47.852025747472084,47.86202574747209,66.2422390406758,66.25223904067579,47.86202574747208,6.62522390406758e-11,2.354901115332256,8,True,0.9294871484798495,0.20437956204379562,0.01,1.0,rms,6.082762530298219,0.9666913545804995,0.9832046351500279,-0.002490039091021634,0.15862010200396012,0.920713371110606,0.7962532606118092,0.6237096237096236,0.037313583948921515,0.0,,0.141209484077589,0.3719726753854302
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,1,AIME,653,37,67,0.01778037508483976,0.8316326530612245,0.4001403491466819,X ~= Y A^T,SVD normal-system solve,1.7892366228838068,1.7892366228838068,38.4463879795598,38.4463879795598,68.78968539062816,68.78968539062816,38.4463879795598,6.878968539062818e-11,2.8584344006502582,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,1.076150825499683,1.0373768965519152,0.0007427901483021415,0.16243858051807014,0.9282851715811763,0.767939293336495,0.7272727272727273,0.03710349860805836,0.0,,0.2526677789224678,0.45612822986758556
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,1,HuberAIME,653,37,67,0.01778037508483976,0.8316326530612245,0.4001403491466819,X ~= Y A^T,SVD normal-system solve,1.7087580809212568,1.7087580809212568,37.91839841169245,37.91839841169245,64.79336970157122,64.79336970157122,37.91839841169244,6.479336970157122e-11,2.812997195511999,6,True,0.943245233172148,0.18248175182481752,0.0,1.0,rms,6.082762530298219,1.0725566693781592,1.035643118732587,0.0040801350005887915,0.1675528126977835,0.9395499018328989,0.8453877163860565,0.7575757575757576,0.034092241035586265,0.0,,0.2326805814112625,0.4491692991846568
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,1,RidgeAIME,653,37,67,0.01778037508483976,0.8316326530612245,0.4001403491466819,X ~= Y A^T,SVD normal-system solve,1.7892366228838068,1.789031393879122,38.4463879795598,38.45638797955979,68.78968539062816,68.79968539062817,38.45638797955979,6.879968539062816e-11,2.8577197219504877,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,1.0761413158094268,1.03737231301468,0.0007516203478679095,0.16243668612157253,0.9282795293666577,0.767939293336495,0.7272727272727273,0.03710486368299759,0.0,,0.25261796162318145,0.45601963201994034
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,1,HuberRidgeAIME,653,37,67,0.01778037508483976,0.8316326530612245,0.4001403491466819,X ~= Y A^T,SVD normal-system solve,1.7087581517228179,1.7085712843590577,37.91840747912196,37.928407479121965,64.79338788029712,64.80338788029711,37.928407479121965,6.480338788029711e-11,2.8122692663754534,6,True,0.943245487539765,0.18248175182481752,0.01,1.0,rms,6.082762530298219,1.0725479176754236,1.035638893473697,0.004088261372701241,0.16755185815055024,0.9395449844779022,0.8453877163860565,0.7575757575757576,0.03409371786348792,0.0,,0.23263310298140638,0.4490569007370011
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,1,AIME,653,37,67,0.05637291702441871,0.8214285714285714,0.383749473277925,X ~= Y A^T,SVD normal-system solve,1.91128191067309,1.91128191067309,37.379803711132794,37.379803711132794,71.44334265759895,71.44334265759895,37.3798037111328,7.144334265759895e-11,3.1389349935480766,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.968028466792717,0.9838843767398266,0.04021027138889843,0.22587869317434492,0.9500335316255984,0.8319092926782122,0.793939393939394,0.033012160566277475,0.0,,0.28132474944119784,0.49678232167783976
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,1,HuberAIME,653,37,67,0.05637291702441871,0.8214285714285714,0.383749473277925,X ~= Y A^T,SVD normal-system solve,1.8903682038471818,1.8903682038471818,36.192349758066165,36.192349758066165,68.41686720516452,68.41686720516452,36.19234975806616,6.841686720516452e-11,3.09141615370633,7,True,0.9642383870925618,0.1678832116788321,0.0,1.0,rms,6.082762530298219,0.968157604902546,0.983950001220868,0.04008223235323172,0.22503816827765022,0.9583292765899601,0.8429883785057933,0.793939393939394,0.03221959996964597,0.0,,0.2765464038158872,0.49015747193258785
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,1,RidgeAIME,653,37,67,0.05637291702441871,0.8214285714285714,0.383749473277925,X ~= Y A^T,SVD normal-system solve,1.91128191067309,1.9110381859620122,37.379803711132794,37.3898037111328,71.44334265759895,71.45334265759894,37.3898037111328,7.145334265759893e-11,3.138125117846197,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.9680233684098285,0.9838817857902586,0.04021532638025127,0.22587714837131273,0.9500293867197904,0.8322773075292197,0.793939393939394,0.033013287682215196,0.0,,0.28126936512246364,0.4966702550275086
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,1,HuberRidgeAIME,653,37,67,0.05637291702441871,0.8214285714285714,0.383749473277925,X ~= Y A^T,SVD normal-system solve,1.8903677270778727,1.8901217850302359,36.19233854402266,36.20233854402265,68.416828751097,68.426828751097,36.20233854402265,6.842682875109699e-11,3.090586622200116,7,True,0.9642380287105952,0.1678832116788321,0.01,1.0,rms,6.082762530298219,0.9681528487735253,0.983947584362869,0.0400869480035857,0.2250364439939196,0.9583261106424636,0.8431153558055039,0.793939393939394,0.03222058064084954,0.0,,0.276489787698451,0.49004092039712754
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,2,AIME,653,37,67,1.1844826659653336,0.8826530612244898,0.4297767291087308,X ~= Y A^T,SVD normal-system solve,1.271194894505283,1.271194894505283,55.28076644804466,55.28076644804466,70.27262807309332,70.27262807309332,55.280766448044666,7.027262807309331e-11,2.3714866246407698,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.6583369678154787,0.811379669338269,0.016721338789360662,0.21422469453888854,0.9223464705265648,0.7274916666983187,0.49816849816849806,0.03529552010229171,0.0,,0.10421213994772177,0.37502067954193274
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,2,HuberAIME,653,37,67,1.1844826659653336,0.8826530612244898,0.4297767291087308,X ~= Y A^T,SVD normal-system solve,1.2658827161059294,1.2658827161059294,53.21905302452945,53.21905302452945,67.36907939127681,67.36907939127681,53.21905302452946,6.736907939127681e-11,2.321187758245171,7,True,0.960844003508075,0.15328467153284672,0.0,1.0,rms,6.082762530298219,0.6532745487227192,0.8082540125002283,0.02428246464339434,0.22514019439026647,0.929912837415079,0.7870112769312791,0.5384615384615384,0.035194337580253,0.0,,0.10239347020935065,0.3657102714648733
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,2,RidgeAIME,653,37,67,1.1844826659653336,0.8826530612244898,0.4297767291087308,X ~= Y A^T,SVD normal-system solve,1.271194894505283,1.2711458456474127,55.28076644804466,55.29076644804466,70.27262807309332,70.28262807309332,55.29076644804466,7.028262807309332e-11,2.3710659941852352,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.6583313466007515,0.8113762053454313,0.016729734520971595,0.21422374673041533,0.9223447963302582,0.7272187573562192,0.49816849816849806,0.035296181347544475,0.0,,0.10419538243919202,0.3749436419206682
main_corrected_inverse_map_2026-08-31_v2,complete_case,lgbm,2,HuberRidgeAIME,653,37,67,1.1844826659653336,0.8826530612244898,0.4297767291087308,X ~= Y A^T,SVD normal-system solve,1.26588279058069,1.2658328398874583,53.21904916326134,53.22904916326132,67.3690784668402,67.37907846684021,53.22904916326132,6.737907846684022e-11,2.3207579663579745,7,True,0.9608439506676392,0.15328467153284672,0.01,1.0,rms,6.082762530298219,0.6532699633363734,0.8082511758954474,0.02428931328287154,0.22513952813541513,0.9299118072388458,0.7869257073904826,0.5384615384615384,0.03519500444412758,0.0,,0.10237635851889101,0.3656298499103857
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,2,AIME,653,37,67,0.017852250020951033,0.8622448979591837,0.3869100170886209,X ~= Y A^T,SVD normal-system solve,1.8488391514433344,1.8488391514433344,37.5231847874164,37.5231847874164,69.37433312181837,69.37433312181837,37.523184787416405,6.937433312181835e-11,2.8673448455613757,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.7062092976848408,0.8403625989326516,0.06308741554772002,0.2781522880999526,0.9486487394236501,0.8063129308882896,0.6456876456876456,0.03608025271505283,0.0,,0.2668991292883209,0.45747992716979274
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,2,HuberAIME,653,37,67,0.017852250020951033,0.8622448979591837,0.3869100170886209,X ~= Y A^T,SVD normal-system solve,1.8086748893013542,1.8086748893013542,36.91348710410978,36.91348710410978,66.76449720175272,66.76449720175272,36.91348710410978,6.676449720175271e-11,2.829128132786786,7,True,0.96222922430614,0.145985401459854,0.0,1.0,rms,6.082762530298219,0.7054792972824877,0.8399281500714735,0.06405589127561262,0.2798678892849929,0.9529067366483664,0.8474932196134841,0.6237096237096236,0.03524405132643497,0.0,,0.2573605091088383,0.4516526173410781
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,2,RidgeAIME,653,37,67,0.017852250020951033,0.8622448979591837,0.3869100170886209,X ~= Y A^T,SVD normal-system solve,1.8488391514433344,1.8486129944688456,37.5231847874164,37.5331847874164,69.37433312181837,69.38433312181836,37.5331847874164,6.938433312181836e-11,2.8665986348853165,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.7062101430072556,0.8403631018834987,0.06308629407677513,0.27814970694023056,0.9486451508312366,0.8062287652923164,0.6456876456876456,0.03608161836182675,0.0,,0.26684600150069254,0.4573668897176852
main_corrected_inverse_map_2026-08-31_v2,complete_case,svm,2,HuberRidgeAIME,653,37,67,0.017852250020951033,0.8622448979591837,0.3869100170886209,X ~= Y A^T,SVD normal-system solve,1.8086742936029354,1.8084552801022908,36.91349061694533,36.92349061694533,66.76448156602218,66.77448156602217,36.92349061694533,6.677448156602217e-11,2.828376800268429,7,True,0.9622290673862985,0.145985401459854,0.01,1.0,rms,6.082762530298219,0.7054806075719215,0.839928930072016,0.064054152942991,0.27986561056150383,0.9529036713648459,0.8474926543190122,0.6237096237096236,0.03524511329754513,0.0,,0.25730777389667897,0.4515372662905439
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,2,AIME,653,37,67,0.024996666004881263,0.7959183673469388,0.553020070508071,X ~= Y A^T,SVD normal-system solve,11.182876215621832,11.182876215621832,6.138187469623734,6.138187469623734,68.6425906610832,68.6425906610832,6.138187469623731,6.86425906610832e-11,7.844769990672681,1,True,1.0,0.0,0.0,1.0,rms,6.082762530298219,0.8960081113524595,0.9465770498762683,0.06051593924154863,0.27706961151387277,0.9530298385335361,0.8787339568078908,0.6153846153846153,0.017039087443912606,0.0,,1.0485535176759193,0.894580214558259
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,2,HuberAIME,653,37,67,0.024996666004881263,0.7959183673469388,0.553020070508071,X ~= Y A^T,SVD normal-system solve,11.474216223705653,11.474216223705653,5.758825613090827,5.758825613090827,66.07801027921842,66.07801027921842,5.758825613090828,6.607801027921842e-11,7.869309251946362,7,True,0.9630491735924983,0.15328467153284672,0.0,1.0,rms,6.082762530298219,0.8934342767565182,0.9452165237428503,0.06321466099113815,0.2811721791248594,0.9637638061910115,0.9103228141480397,0.7379953379953379,0.012014141215701856,0.0,,1.0597230296040683,0.8959366127613781
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,2,RidgeAIME,653,37,67,0.024996666004881263,0.7959183673469388,0.553020070508071,X ~= Y A^T,SVD normal-system solve,11.182876215621832,11.166313812042022,6.138187469623734,6.148187469623735,68.6425906610832,68.6525906610832,6.148187469623729,6.865259066108321e-11,7.832100824166497,1,True,1.0,0.0,0.01,1.0,rms,6.082762530298219,0.8959697865792283,0.9465568057857005,0.06055612360274665,0.2770404580557596,0.9530229132714212,0.8792082276165226,0.6153846153846153,0.017045239565209366,0.0,,1.0479098288630693,0.8938782695889156
main_corrected_inverse_map_2026-08-31_v2,complete_case,mlp,2,HuberRidgeAIME,653,37,67,0.024996666004881263,0.7959183673469388,0.553020070508071,X ~= Y A^T,SVD normal-system solve,11.474201664889016,11.456045119398594,5.758829577418739,5.768829577418738,66.0779719250302,66.08797192503019,5.76882957741874,6.608797192503019e-11,7.8557302080518605,7,True,0.9630486123430413,0.15328467153284672,0.01,1.0,rms,6.082762530298219,0.8933961586703176,0.9451963598482157,0.06325462863647346,0.28114179092035246,0.9637584650152708,0.9103228141480397,0.7379953379953379,0.01202199371789991,0.0,,1.0590347154270527,0.8951865599155652
