pipeline_version,subset,method_a,method_b,contrast_interpretation,metric,metric_role,preferred_direction,n_repeated_pairs,n_condition_clusters,method_a_mean,method_b_mean,a_minus_b_cluster_mean,CI95_low,CI95_high,median_cluster_difference,wilcoxon_p_on_cluster_means
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,clean_target_reconstruction_r2,clean-target reconstruction,higher is better,162,54,0.2572350461052397,0.2572165508294963,1.8495275743450417e-05,1.222266990225725e-05,2.7114770542684232e-05,1.0431132782059056e-05,1.7198462727875594e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,clean_target_reconstruction_cosine,clean-target reconstruction,higher is better,162,54,0.4778262494898991,0.47783048463777256,-4.235147873450177e-06,-6.329345765607521e-06,-2.4696435402427728e-06,-1.3963417279568475e-06,6.325290757574261e-07
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,operator_cosine_flat,same-method clean-reference operator recovery,higher is better,162,54,0.9433620288444935,0.9433650285096967,-2.9996652032225087e-06,-4.334172695461746e-06,-1.868400868503824e-06,-1.1646292307580333e-06,1.6886257599636296e-07
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,operator_topk_jaccard,same-method clean-reference operator recovery,higher is better,162,54,0.5072885756006958,0.5067741723085146,0.0005144032921810699,0.0,0.0015432098765432096,0.0,0.31731050786291415
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,bootstrap_cosine_flat,stability/self-consistency,higher is better,162,54,0.938255006891178,0.9382579435480283,-2.93665685012918e-06,-4.13003714799306e-06,-1.8900921258170076e-06,-1.2110546947681953e-06,5.785848444491264e-07
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,irrelevant_decoy_mass_ratio,true irrelevant-decoy attribution,lower is better,162,54,0.020108071073798563,0.020107493261257773,5.778125407932312e-07,3.620335394839993e-07,8.221751853299834e-07,1.6703293674996214e-07,8.250373577552132e-07
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,clone_mass_ratio,correlated-clone redistribution,descriptive,162,54,0.1565286031952208,0.15652889283859853,-2.896433777487356e-07,-5.35956676354004e-07,-8.008439364898825e-08,-1.2105366200184282e-09,0.0026934227556412336
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,log10_cond_reg,conditioning diagnostic,lower is better,162,54,0.2884287731964419,0.2885010968181288,-7.232362168692285e-05,-9.866093293136555e-05,-4.9890571965167535e-05,-4.428412385514927e-05,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,RidgeAIME,AIME,ridge contribution,log10_coef_norm,regularization diagnostic,diagnostic only,162,54,1.0440529366727898,1.0441700405486183,-0.00011710387582852982,-0.000145734225816415,-9.276469419057049e-05,-9.280116529416146e-05,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,clean_target_reconstruction_r2,clean-target reconstruction,higher is better,162,54,0.2833705921499042,0.2572165508294963,0.026154041320407915,0.021247018786249544,0.03163709650385639,0.023417909458455437,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,clean_target_reconstruction_cosine,clean-target reconstruction,higher is better,162,54,0.4984081031812832,0.47783048463777256,0.020577618543510742,0.016753301408368095,0.024552510829653772,0.015979606374449618,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,operator_cosine_flat,same-method clean-reference operator recovery,higher is better,162,54,0.9949039145123424,0.9433650285096967,0.05153888600264572,0.03798817611101139,0.06632330396569372,0.02542225513429095,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,operator_topk_jaccard,same-method clean-reference operator recovery,higher is better,162,54,0.7365475039766979,0.5067741723085146,0.2297733316681832,0.19481105500054013,0.2656176575466221,0.23100680995417844,3.0785718124716286e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,bootstrap_cosine_flat,stability/self-consistency,higher is better,162,54,0.9714604108488314,0.9382579435480283,0.03320246730080311,0.02654873476559629,0.04021182296782145,0.0229586966962515,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,irrelevant_decoy_mass_ratio,true irrelevant-decoy attribution,lower is better,162,54,0.016124424678149885,0.020107493261257773,-0.003983068583107887,-0.005392264668299453,-0.002676128998118808,-0.002751274642237977,3.013074773885167e-08
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,clone_mass_ratio,correlated-clone redistribution,descriptive,162,54,0.15607097556051433,0.15652889283859853,-0.00045791727808416953,-0.0016221611989430222,0.0006495092377052704,0.0,0.38754305444549786
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,log10_cond_reg,conditioning diagnostic,lower is better,162,54,0.3006907467111213,0.2885010968181288,0.012189649892992475,0.006317809763723441,0.018114148209095696,0.011706188234570602,0.00018956648614446662
main_corrected_inverse_map_2026-08-31_v2,outlier_present,HuberAIME,AIME,Huber contribution,log10_coef_norm,regularization diagnostic,diagnostic only,162,54,1.0051227863289718,1.0441700405486183,-0.03904725421964651,-0.04845205943197502,-0.0307707951917257,-0.027005056781752503,1.6256984569330967e-10
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,clean_target_reconstruction_r2,clean-target reconstruction,higher is better,81,27,0.2807882526582018,0.28040795511860306,0.00038029753959872235,-0.000665929371005384,0.0013895959082454842,0.0002199867228921034,0.3607836216688156
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,clean_target_reconstruction_cosine,clean-target reconstruction,higher is better,81,27,0.4932907275701434,0.4927247841075319,0.0005659434626115755,-0.0006347956291616439,0.0018236740801802428,-0.00012516992722248302,0.7857417166233063
