pipeline_version,dataset,learner,repeat,method,ridge_lambda,huber_delta,outlier_rate,clone_frac,n_outlier_rows,n_clones,d_original,d_total,model_fit_time_sec,model_test_accuracy,model_test_log_loss,orientation,solver,cond_raw,cond_reg,lambda_min_raw,lambda_min_reg,lambda_max_raw,lambda_max_reg,system_min_singular_value,solver_svd_tolerance,coef_fro_norm,mean_iter,converged,mean_huber_weight,frac_downweighted,residual_mode,effective_delta_on_l2_norm,clean_target_reconstruction_mse,clean_target_reconstruction_rmse,clean_target_reconstruction_r2,clean_target_reconstruction_cosine,operator_cosine_flat,operator_spearman_global,operator_topk_jaccard,clone_mass_ratio,clone_topk_infiltration,irrelevant_decoy_mass_ratio,irrelevant_decoy_topk_infiltration,outlier_weight_ap,mean_weight_outlier_rows,mean_weight_nonoutlier_rows,bootstrap_cosine_flat,bootstrap_spearman_global,bootstrap_topk_jaccard,log10_cond_reg,log10_coef_norm
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,1e-05,2.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.3369396726403164,2.3369392331467185,30.419993373092208,30.42000337309221,71.0896893550347,71.0896993550347,30.42000337309221,7.108969935503469e-11,4.528230167773834,7,True,0.9599578014596138,0.09722222222222222,rms,15.874507866387544,0.8322777834172215,0.9122925974802281,0.04241116297121372,0.25047672998203624,0.968659077002399,0.8718465733941153,0.6666666666666666,0.3824077804462262,0.23809523809523808,0.03024981189998157,0.0,0.9304138321995463,0.598712433729477,0.9988611487536289,0.9358211272150992,0.7910782810630563,0.7682983682983683,0.3686474196869743,0.6559284937220813
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,RidgeAIME,0.0001,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.318168551061006,2.318164423072716,31.932368271252365,31.932468271252368,74.02461188731554,74.02471188731555,31.932468271252365,7.402471188731555e-11,5.0569661681006295,1,True,1.0,0.0,rms,7.937253933193772,0.8604221902303458,0.9275894513362827,0.01002922231867287,0.21414421423643806,0.8571633600912651,0.6968627751439336,0.42857142857142855,0.3578138106226967,0.19047619047619047,0.03188699768458207,0.0,0.09722222222222222,1.0,1.0,0.8695977121693155,0.7176668959204887,0.47545787545787543,0.36514423641648963,0.703890048143844
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.0001,0.5,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.2548155122209135,2.254809066140479,19.466233455062277,19.466333455062276,43.892765158988134,43.89286515898814,19.466333455062276,4.3892865158988136e-11,4.519224769189912,11,True,0.595436971411157,0.9583333333333334,rms,3.968626966596886,0.8314289989223573,0.9118272856864711,0.043387743835823445,0.2516257216996612,0.9841788693991355,0.9645951874460634,0.8181818181818182,0.39022205415969013,0.19047619047619047,0.02394032674165739,0.0,0.9901360544217687,0.15019944841955404,0.6433856277333297,0.955969176777605,0.8424033104527936,0.6713286713286714,0.35310977236372015,0.6550639420374009
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.0001,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.350184810450697,2.3501801343169944,28.87385648788139,28.873956487881394,67.85889893695214,67.85899893695215,28.873956487881383,6.785899893695215e-11,4.480514881180756,7,True,0.9146351202075222,0.2222222222222222,rms,7.937253933193772,0.8290436429292849,0.9105183375030318,0.046132248515411756,0.2556450435323407,0.9895375182898143,0.9586423778485262,0.6666666666666666,0.391240707350112,0.23809523809523808,0.025411783564789885,0.0,0.9901360544217687,0.3003691769735579,0.98078683717118,0.9512732757811031,0.8189825137665897,0.7999999999999999,0.371101150927777,0.6513279240889924
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.0001,2.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.336939673718959,2.336935278795974,30.419993325899842,30.420093325899845,71.08968927756129,71.0897892775613,30.420093325899835,7.10897892775613e-11,4.528217311805034,7,True,0.9599578004377227,0.09722222222222222,rms,15.874507866387544,0.8322777287062607,0.9122925674948036,0.04241122591967439,0.2504766934061229,0.9686590555146647,0.8718465733941153,0.6666666666666666,0.3824077617778944,0.23809523809523808,0.03024983049774161,0.0,0.9304138321995463,0.5987124214118138,0.9988611489482051,0.9358210832310825,0.7910782810630563,0.7682983682983683,0.36864668481371077,0.6559272607272846
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,RidgeAIME,0.001,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.318168551061006,2.3181272723415214,31.932368271252365,31.933368271252366,74.02461188731554,74.02561188731553,31.933368271252366,7.402561188731555e-11,5.05683380181695,1,True,1.0,0.0,rms,7.937253933193772,0.860420608321319,0.9275885986369814,0.010031042406215107,0.21414359015516893,0.8571628815255689,0.6968627751439336,0.42857142857142855,0.3578136244081661,0.19047619047619047,0.03188715970012323,0.0,0.09722222222222222,1.0,1.0,0.8695971065178496,0.7176668959204887,0.47545787545787543,0.36513727638954707,0.7038786803203225
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.001,0.5,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.2548152987987518,2.2547508409848134,19.46623325105985,19.46723325105985,43.89276054447471,43.893760544474716,19.467233251059852,4.389376054447471e-11,4.519016460352578,11,True,0.5954368942239037,0.9583333333333334,rms,3.968626966596886,0.8314281701602829,0.9118268312351216,0.04338869737961226,0.2516251831034129,0.9841785383912501,0.9645951874460634,0.8181818181818182,0.39022145855304347,0.19047619047619047,0.0239405636263666,0.0,0.9901360544217687,0.1501994236000613,0.6433855449064713,0.9559687806202473,0.8424033104527936,0.6713286713286714,0.3530985575825283,0.6550439232358877
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.001,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.3501846920984275,2.3501379322284834,28.873859868032927,28.874859868032917,67.8589034636461,67.8599034636461,28.87485986803292,6.78599034636461e-11,4.480379196815543,7,True,0.9146351977925193,0.2222222222222222,rms,7.937253933193772,0.8290431628468283,0.910518073871589,0.046132800880992475,0.25564479268973267,0.9895374244491744,0.9586423778485262,0.6666666666666666,0.39124048927195415,0.23809523809523808,0.025411959722123335,0.0,0.9901360544217687,0.3003691390704506,0.9807869271933575,0.951272849762763,0.8189825137665897,0.7999999999999999,0.3710933522495148,0.6513147720596114
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.001,2.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.336939684505586,2.3368957365749283,30.41999285397705,30.420992853977047,71.08968850283532,71.09068850283532,30.42099285397705,7.109068850283532e-11,4.528088756275605,7,True,0.9599577902188494,0.09722222222222222,rms,15.874507866387544,0.8322771816784454,0.912292267685332,0.04241185531017355,0.25047632764806077,0.96865884063881,0.8718465733941153,0.6666666666666666,0.3824075750976087,0.23809523809523808,0.030250016472322106,0.0,0.9304138321995463,0.5987122982364691,0.998861150893875,0.935820643392981,0.7910782810630563,0.7682983682983683,0.3686393362517511,0.6559149309856365
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,RidgeAIME,0.01,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.318168551061006,2.3177558801720264,31.932368271252365,31.942368271252366,74.02461188731554,74.03461188731553,31.942368271252363,7.403461188731555e-11,5.0555105434747745,1,True,1.0,0.0,rms,7.937253933193772,0.8604048005693986,0.9275800777126462,0.010049230236142792,0.214137349888876,0.857158096300218,0.6968627751439336,0.42857142857142855,0.35781176250273977,0.19047619047619047,0.03188877961154307,0.0,0.09722222222222222,1.0,1.0,0.8695910504682495,0.7176668959204887,0.47545787545787543,0.3650676915597002,0.7037650204646458
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.01,0.5,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.2548131890683494,2.2541689097908004,19.466230771256473,19.47623077125647,43.892713884477246,43.902713884477244,19.476230771256475,4.390271388447724e-11,4.516934464542764,11,True,0.5954361140827262,0.9583333333333334,rms,3.968626966596886,0.8314199038994955,0.9118222984219543,0.04339820824150464,0.2516197970567877,0.9841752282869934,0.9645951874460634,0.8181818181818182,0.3902155043727683,0.19047619047619047,0.02394293192143105,0.0,0.9901360544217687,0.15019917532418298,0.6433847074874924,0.9559648184449536,0.8422977024265761,0.6713286713286714,0.3529864555617429,0.6548437895000884
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.01,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.35018350922618,2.349716057183301,28.87389364850049,28.883893648500493,67.85894869985638,67.86894869985638,28.883893648500493,6.786894869985638e-11,4.47902282072094,7,True,0.9146359731419071,0.2222222222222222,rms,7.937253933193772,0.8290383709005692,0.9105154424283913,0.046138314321741314,0.2556422841610485,0.9895364860564082,0.9586423778485262,0.6666666666666666,0.3912383088303009,0.23809523809523808,0.025413720988010025,0.0,0.9901360544217687,0.300368759999224,0.9807878268649652,0.9512685898430995,0.8189825137665897,0.7999999999999999,0.37101538471899986,0.6511832751903741
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.01,2.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.336939792391556,2.3365004429621483,30.41998813483549,30.429988134835487,71.08968075637604,71.09968075637603,30.429988134835487,7.109968075637605e-11,4.5268036166990555,7,True,0.9599576880340318,0.09722222222222222,rms,15.874507866387544,0.8322717195746921,0.9122892740653549,0.042418139809994426,0.2504726701746037,0.9686566920291552,0.8718465733941153,0.6666666666666666,0.382405708597871,0.23809523809523808,0.030251875916183623,0.0,0.9304138321995463,0.5987110666117728,0.9988611703410444,0.9358162452186354,0.7910782810630563,0.7682983682983683,0.3685658676954481,0.6557916541961775
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,RidgeAIME,0.1,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.318168551061006,2.3140534368118852,31.932368271252365,32.03236827125237,74.02461188731554,74.12461188731554,32.032368271252366,7.412461188731554e-11,5.042318282915908,1,True,1.0,0.0,rms,7.937253933193772,0.8602478513346068,0.9274954724065271,0.010229810372019865,0.21407500188711168,0.857110287206573,0.6968627751439336,0.42857142857142855,0.35779316741302286,0.19047619047619047,0.031904954357712394,0.0,0.09722222222222222,1.0,1.0,0.8695305365094264,0.7175228867038989,0.47545787545787543,0.36437338358918586,0.7026302558884869
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.1,0.5,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.254794515766902,2.2483814313474944,19.466162453273103,19.566162453273105,43.89219634266778,43.99219634266778,19.566162453273105,4.399219634266777e-11,4.496223131224389,11,True,0.5954274945952127,0.9583333333333334,rms,3.968626966596886,0.831339356730073,0.9117781291136967,0.04349088291314673,0.2515659288468207,0.9841421250551882,0.9645951874460634,0.8181818181818182,0.3901561505392829,0.19047619047619047,0.023966559823687852,0.0,0.9901360544217687,0.15019668461035596,0.6433754279781971,0.9559251371562082,0.8425089159442412,0.6713286713286714,0.3518699899385396,0.6528478555536514
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.1,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.350171745246361,2.3455118396159804,28.874229358723536,28.97422935872354,67.85939800463501,67.959398004635,28.974229358723534,6.795939800463502e-11,4.465505651030671,7,True,0.9146436768270017,0.2222222222222222,rms,7.937253933193772,0.8289913336898678,0.9104896120713667,0.04619243364198522,0.25561718873869144,0.9895271035245773,0.9586423778485262,0.6666666666666666,0.39121653835496467,0.23809523809523808,0.025431302955066275,0.0,0.9901360544217687,0.30036496534198137,0.9807967688330806,0.9512260170430098,0.8190401174532258,0.7999999999999999,0.37023762950953004,0.6498706432959308
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,0.1,2.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.33694087319635,2.3325603245076167,30.419940952486403,30.519940952486404,71.08960337208498,71.18960337208499,30.519940952486408,7.118960337208497e-11,4.513993656172399,7,True,0.9599566665849029,0.09722222222222222,rms,15.874507866387544,0.8322179112281327,0.9122597827527709,0.04248004975524455,0.2504361062336724,0.9686352208313673,0.8718465733941153,0.6666666666666666,0.3823870738601818,0.23809523809523808,0.030270440204313454,0.0,0.9304138321995463,0.5986987632801787,0.9988613638638731,0.9357722841977543,0.7910590771841909,0.7682983682983683,0.367832884256482,0.6545609443980885
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,RidgeAIME,1.0,1.0,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.318168551061006,2.2781420172811178,31.932368271252365,32.932368271252365,74.02461188731554,75.02461188731554,32.932368271252365,7.502461188731554e-11,4.914305229523067,1,True,1.0,0.0,rms,7.937253933193772,0.8587858664427075,0.9267070013994215,0.011911917524561444,0.2134570067844224,0.856636509667971,0.6979189187822062,0.42857142857142855,0.3576095896812729,0.19047619047619047,0.03206429592504338,0.0,0.09722222222222222,1.0,1.0,0.86893007970938,0.7160635914656523,0.47545787545787543,0.35758079410613275,0.691462127191037
r5_final_inverse_map_complete_2026-08-31,credit_approval,svm,2,HuberRidgeAIME,1.0,0.5,0.1,0.5,21,21,42,63,0.021548249991610646,0.8840579710144928,0.3697652672762235,X ~= Y A^T,SVD normal-system solve,2.254826955761593,2.193500865371224,19.461551482803316,20.461551482803316,43.88243088436692,44.88243088436692,20.461551482803316,4.4882430884366915e-11,4.299379683183852,11,True,0.5952676272420047,0.9583333333333334,rms,3.968626966596886,0.8307264500037594,0.911441961950271,0.04419607131412495,0.2510270933709081,0.9838111964060877,0.9644031613300138,0.8181818181818182,0.38958078007565716,0.19047619047619047,0.024197480703514417,0.0,0.9901360544217687,0.15017111016865894,0.6432010983114419,0.9555225522490035,0.8423217060941856,0.6713286713286714,0.3411378100771268,0.6334057998577374
