dataset,learner,repeat,outlier_rate,clone_frac,condition,method,n_total,n_test,d_before,d_after,n_outlier_rows,n_clones,fit_time_sec,test_accuracy,test_log_loss,explain_time_sec,cond_raw_median,cond_reg_median,lambda_min_raw_median,lambda_min_reg_median,mean_iter,mean_huber_weight,frac_downweighted,coef_l2_norm_mean,bootstrap_topk_jaccard,bootstrap_spearman_global,bootstrap_cosine_flat,bootstrap_relative_l2_similarity,noise_topk_jaccard,noise_spearman_global,noise_cosine_flat,noise_relative_l2_similarity,decoy_decoy_mass_ratio,decoy_decoy_resistance_mass,decoy_decoy_topk_infiltration,decoy_decoy_best_rank,decoy_decoy_best_rank_percentile,error
breast_cancer,mlp,2,0.05,0.5,out0.05_clone0.50,HuberRidgeAIME,569,171,30,45,28,15,0.01396999997086823,0.9181286549707602,0.3044737999536904,0.0012136659934185445,905858.6711658579,214620.2742621171,0.003104851744646975,0.01310485174451833,2.0,1.0,0.0,1.1888638310800668,0.2541914426589349,0.5582564778216952,0.5494664698912116,-0.12114686502799456,0.29224349996408816,0.6013504611330698,0.1972055023930366,-0.1466839668339021,0.04598955641998071,0.9540104435800192,0.16666666666666666,12.75,0.75,
breast_cancer,lgbm,2,0.1,0.0,out0.10_clone0.00,AIME,569,171,30,30,57,0,0.9423477920354344,0.9766081871345029,0.1331833482689955,0.0007512500160373747,1683.3763439531988,1683.3763439531988,0.7973680851825029,0.7973680851825029,1.0,1.0,0.0,0.7469527042927488,0.4500915750915751,0.5192065257693734,0.5933889429045632,-0.3012116695748399,0.9318181818181819,0.9535038932146829,0.992227354307883,0.8761379515593024,0.17565332909397605,0.8243466709060239,0.3611111111111111,4.25,0.8984375,
breast_cancer,lgbm,2,0.1,0.0,out0.10_clone0.00,HuberAIME,569,171,30,30,57,0,0.9423477920354344,0.9766081871345029,0.1331833482689955,0.0008133749943226576,1682.9653905518517,1682.9653905518517,0.7910343871733069,0.7910343871733069,6.5,0.9989277122290044,0.008771929824561403,0.7400896107925949,0.46271783771783775,0.539265850945495,0.5919593458955819,-0.3052539572410599,0.9545454545454546,0.9478309232480533,0.9913222684881078,0.8685983897769749,0.18005200295389756,0.8199479970461024,0.3611111111111111,4.0,0.90625,
breast_cancer,lgbm,2,0.1,0.0,out0.10_clone0.00,RidgeAIME,569,171,30,30,57,0,0.9423477920354344,0.9766081871345029,0.1331833482689955,0.00044833298306912184,1683.3763439531988,1662.5385578821129,0.7973680851825029,0.8073680851825763,1.0,1.0,0.0,0.7425931971833721,0.4500915750915751,0.5176863181312569,0.5942506325688918,-0.2893182700862439,0.9318181818181819,0.9517241379310344,0.992308611394462,0.8767750331975883,0.15408870166693842,0.8459112983330616,0.3611111111111111,4.416666666666667,0.8932291666666666,
breast_cancer,lgbm,2,0.1,0.0,out0.10_clone0.00,HuberRidgeAIME,569,171,30,30,57,0,0.9423477920354344,0.9766081871345029,0.1331833482689955,0.001246499945409596,1683.0059475891035,1662.0059614698232,0.791004890710608,0.8010048907106422,6.5,0.9989249348161199,0.008771929824561403,0.7354677978192405,0.46271783771783775,0.539414163885799,0.5928462807902398,-0.2934552994188923,0.9545454545454546,0.9454393770856506,0.991409402383978,0.8692199133291796,0.1578084232272042,0.8421915767727958,0.3611111111111111,4.333333333333333,0.8958333333333334,
breast_cancer,svm,2,0.1,0.0,out0.10_clone0.00,AIME,569,171,30,30,57,0,0.0040614589815959334,0.935672514619883,0.11833203383960006,0.0005938340327702463,1683.3763439531988,1683.3763439531988,0.7973680851825029,0.7973680851825029,1.0,1.0,0.0,0.7449447137128432,0.5504773004773006,0.5907304412309974,0.6542706088393974,-0.16639329198666608,0.840909090909091,0.9708565072302557,0.9937607550337948,0.8725211284002614,0.14938665306406848,0.8506133469359315,0.4166666666666666,3.3333333333333335,0.9270833333333334,
breast_cancer,svm,2,0.1,0.0,out0.10_clone0.00,HuberAIME,569,171,30,30,57,0,0.0040614589815959334,0.935672514619883,0.11833203383960006,0.0011585830361582339,1679.6207611839473,1679.6207611839473,0.7938536238706376,0.7938536238706376,11.5,0.9994263453260888,0.008771929824561403,0.7339571399274847,0.5504773004773006,0.5974045235446793,0.6505332539461214,-0.1827311233100517,0.8181818181818182,0.9700222469410457,0.9927586519059579,0.8624960985816505,0.15212168895042763,0.8478783110495723,0.4166666666666666,3.25,0.9296875,
breast_cancer,svm,2,0.1,0.0,out0.10_clone0.00,RidgeAIME,569,171,30,30,57,0,0.0040614589815959334,0.935672514619883,0.11833203383960006,0.0004558330401778221,1683.3763439531988,1662.5385578821129,0.7973680851825029,0.8073680851825763,1.0,1.0,0.0,0.7400637055300456,0.5504773004773006,0.5876900259547645,0.6573726794772161,-0.1499460815902177,0.840909090909091,0.971301446051168,0.9938176304742896,0.8734511469131598,0.13002872993852738,0.8699712700614728,0.38888888888888884,4.083333333333333,0.9036458333333334,
breast_cancer,svm,2,0.1,0.0,out0.10_clone0.00,HuberRidgeAIME,569,171,30,30,57,0,0.0040614589815959334,0.935672514619883,0.11833203383960006,0.0011104579898528755,1679.5466800332833,1658.6625765374363,0.7937517293498331,0.8037517293498846,11.5,0.9994102725160374,0.008771929824561403,0.728527431227487,0.5504773004773006,0.5917686318131256,0.6536926864402085,-0.16626123426128703,0.8181818181818182,0.9705228031145717,0.9928247255565921,0.8635755059469379,0.13238041974199333,0.8676195802580068,0.38888888888888884,4.083333333333333,0.9036458333333334,
breast_cancer,mlp,2,0.1,0.0,out0.10_clone0.00,AIME,569,171,30,30,57,0,0.016823999991174787,0.9473684210526315,0.29992827047068416,0.0006765419966541231,1683.3763439531988,1683.3763439531988,0.7973680851825029,0.7973680851825029,1.0,1.0,0.0,0.3671327751265384,0.5755078255078255,0.7031516499814607,0.7493481414271961,0.06102488531537315,0.7840909090909091,0.9881535038932145,0.9975750121488113,0.9276593460963689,0.11186041949952892,0.888139580500471,0.3333333333333333,4.5,0.890625,
breast_cancer,mlp,2,0.1,0.0,out0.10_clone0.00,HuberAIME,569,171,30,30,57,0,0.016823999991174787,0.9473684210526315,0.29992827047068416,0.0006112920236773789,1683.3763439531988,1683.3763439531988,0.7973680851825029,0.7973680851825029,2.0,1.0,0.0,0.3671327751265384,0.5755078255078255,0.7031516499814607,0.7493481414271961,0.06102488531537315,0.7840909090909091,0.9881535038932145,0.9975750121488113,0.9276593460963689,0.11186041949952892,0.888139580500471,0.3333333333333333,4.5,0.890625,
breast_cancer,mlp,2,0.1,0.0,out0.10_clone0.00,RidgeAIME,569,171,30,30,57,0,0.016823999991174787,0.9473684210526315,0.29992827047068416,0.00047920900397002697,1683.3763439531988,1662.5385578821129,0.7973680851825029,0.8073680851825763,1.0,1.0,0.0,0.3652599227187592,0.588023088023088,0.703485354097145,0.7519785754001519,0.07193676344402482,0.7992424242424243,0.9882091212458286,0.99760089464294,0.9282413446502262,0.09505896715036648,0.9049410328496336,0.3333333333333333,5.5,0.859375,
breast_cancer,mlp,2,0.1,0.0,out0.10_clone0.00,HuberRidgeAIME,569,171,30,30,57,0,0.016823999991174787,0.9473684210526315,0.29992827047068416,0.0005882499972358346,1683.3763439531988,1662.5385578821129,0.7973680851825029,0.8073680851825763,2.0,1.0,0.0,0.3652599227187592,0.588023088023088,0.703485354097145,0.7519785754001519,0.07193676344402482,0.7992424242424243,0.9882091212458286,0.99760089464294,0.9282413446502262,0.09505896715036648,0.9049410328496336,0.3333333333333333,5.5,0.859375,
breast_cancer,lgbm,2,0.1,0.25,out0.10_clone0.25,AIME,569,171,30,38,57,8,0.8986431669909507,0.9532163742690059,0.2252923592322244,0.0008053749916143715,395703.95966806385,395703.95966806385,0.004736842023599361,0.004736842023599361,1.0,1.0,0.0,4.253840805152307,0.5527250527250527,0.5715614399824926,0.6037309297690927,-0.08992759774586116,0.488095238095238,0.7748933143669986,0.5227896008460194,0.16975983256064553,0.04407613243459452,0.9559238675654055,0.22222222222222224,10.5,0.7625000000000001,
breast_cancer,lgbm,2,0.1,0.25,out0.10_clone0.25,HuberAIME,569,171,30,38,57,8,0.8986431669909507,0.9532163742690059,0.2252923592322244,0.0018216249882243574,391190.4271938609,391190.4271938609,0.004736402694354193,0.004736402694354193,15.5,0.9989351092654757,0.011695906432748537,4.266274073445836,0.4996947496947497,0.5608199292409819,0.6025990686530017,-0.10457020326334732,0.4739010989010989,0.7663037531458584,0.5276895233613419,0.17017984248059576,0.04358230572395997,0.95641769427604,0.22222222222222224,11.166666666666666,0.7458333333333332,
breast_cancer,lgbm,2,0.1,0.25,out0.10_clone0.25,RidgeAIME,569,171,30,38,57,8,0.8986431669909507,0.9532163742690059,0.2252923592322244,0.0006451670196838677,395703.95966806385,127191.23554765854,0.004736842023599361,0.014736842023662981,1.0,1.0,0.0,2.2947721112781068,0.4915547415547415,0.514917751759857,0.5896065177207338,-0.13324319967983367,0.488095238095238,0.720018601597549,0.6074938570884957,0.22788767437318913,0.054618717020128583,0.9453812829798713,0.22222222222222224,8.833333333333334,0.8041666666666666,
breast_cancer,lgbm,2,0.1,0.25,out0.10_clone0.25,HuberRidgeAIME,569,171,30,38,57,8,0.8986431669909507,0.9532163742690059,0.2252923592322244,0.0016344580217264593,391004.53095160564,125676.67041409205,0.004736615217297896,0.01473661521730751,15.0,0.9990484091216947,0.008771929824561403,2.2775300002300005,0.4915547415547415,0.5142065142065141,0.5898216438072905,-0.14213416783819946,0.488095238095238,0.7291552686289529,0.6129672784582567,0.23138298591439976,0.05408254642117604,0.945917453578824,0.25,9.333333333333334,0.7916666666666666,
breast_cancer,svm,2,0.1,0.25,out0.10_clone0.25,AIME,569,171,30,38,57,8,0.004279292013961822,0.9415204678362573,0.16286413105459535,0.0007455419981852174,395703.95966806385,395703.95966806385,0.004736842023599361,0.004736842023599361,1.0,1.0,0.0,5.54907608469607,0.6011194687665277,0.7302950724003355,0.6318605188597216,0.06863737517709499,0.5190201954907837,0.7934949119159644,0.4721197548573789,0.11233433668804502,0.03361288326536882,0.966387116734631,0.08333333333333333,13.333333333333334,0.6916666666666665,
breast_cancer,svm,2,0.1,0.25,out0.10_clone0.25,HuberAIME,569,171,30,38,57,8,0.004279292013961822,0.9415204678362573,0.16286413105459535,0.0014437909703701735,395091.9140377503,395091.9140377503,0.00473684101520137,0.00473684101520137,13.0,0.9998923227383841,0.0029239766081871343,5.541202779293096,0.6011194687665277,0.7264835685888317,0.6323319601835012,0.06570169050127665,0.5327564592270475,0.7960936645147171,0.4701778764729728,0.11157497085913215,0.03382622829408614,0.9661737717059138,0.08333333333333333,13.166666666666666,0.6958333333333333,
breast_cancer,svm,2,0.1,0.25,out0.10_clone0.25,RidgeAIME,569,171,30,38,57,8,0.004279292013961822,0.9415204678362573,0.16286413105459535,0.0006698749493807554,395703.95966806385,127191.23554765854,0.004736842023599361,0.014736842023662981,1.0,1.0,0.0,2.4901370850501134,0.5111538788009377,0.636922347448663,0.5671080413897324,-0.12361874825042052,0.5000808015513898,0.7315351789036,0.5354670939555989,0.14392317743850142,0.04707767777023403,0.952922322229766,0.13888888888888887,10.833333333333334,0.7541666666666668,
breast_cancer,svm,2,0.1,0.25,out0.10_clone0.25,HuberRidgeAIME,569,171,30,38,57,8,0.004279292013961822,0.9415204678362573,0.16286413105459535,0.0014942919951863587,394487.69938118965,126800.25733440387,0.004736839957653713,0.014736839957734813,14.5,0.9997855697327,0.0029239766081871343,2.4809370046745483,0.5111538788009377,0.6391472444104022,0.5683717800488528,-0.12629225356970006,0.5000808015513898,0.7351460772513404,0.5335352500663292,0.14216734920577667,0.047256663208158446,0.9527433367918415,0.13888888888888887,11.083333333333334,0.7479166666666667,
breast_cancer,mlp,2,0.1,0.25,out0.10_clone0.25,AIME,569,171,30,38,57,8,0.013952083012554795,0.9239766081871345,0.3868302452972664,0.0007889589760452509,395703.95966806385,395703.95966806385,0.004736842023599361,0.004736842023599361,1.0,1.0,0.0,1.2176910711452353,0.5735653235653236,0.6336579494474232,0.6023456720728575,0.09012150571297373,0.5821262071262071,0.8645092460881935,0.573116148364744,0.18259313950402573,0.053150003133120426,0.9468499968668795,0.16666666666666666,9.333333333333334,0.7916666666666666,
breast_cancer,mlp,2,0.1,0.25,out0.10_clone0.25,HuberAIME,569,171,30,38,57,8,0.013952083012554795,0.9239766081871345,0.3868302452972664,0.0016066250391304493,395703.95966806385,395703.95966806385,0.004736842023599361,0.004736842023599361,2.0,1.0,0.0,1.2176910711452353,0.5735653235653236,0.6336579494474232,0.6023456720728575,0.09012150571297373,0.5821262071262071,0.8645092460881935,0.573116148364744,0.18259313950402573,0.053150003133120426,0.9468499968668795,0.16666666666666666,9.333333333333334,0.7916666666666666,
breast_cancer,mlp,2,0.1,0.25,out0.10_clone0.25,RidgeAIME,569,171,30,38,57,8,0.013952083012554795,0.9239766081871345,0.3868302452972664,0.001308125036302954,395703.95966806385,127191.23554765854,0.004736842023599361,0.014736842023662981,1.0,1.0,0.0,0.8439500696191631,0.5640956265956266,0.5099755626071416,0.6759883160826098,0.2109473407177345,0.5821262071262071,0.8367983367983369,0.5928958373962259,0.20823265931047802,0.05317865890121953,0.9468213410987806,0.2777777777777778,9.583333333333334,0.7854166666666669,
breast_cancer,mlp,2,0.1,0.25,out0.10_clone0.25,HuberRidgeAIME,569,171,30,38,57,8,0.013952083012554795,0.9239766081871345,0.3868302452972664,0.000682624988257885,395703.95966806385,127191.23554765854,0.004736842023599361,0.014736842023662981,2.0,1.0,0.0,0.8439500696191631,0.5640956265956266,0.5099755626071416,0.6759883160826098,0.2109473407177345,0.5821262071262071,0.8367983367983369,0.5928958373962259,0.20823265931047802,0.05317865890121953,0.9468213410987806,0.2777777777777778,9.583333333333334,0.7854166666666669,
breast_cancer,lgbm,2,0.1,0.5,out0.10_clone0.50,AIME,569,171,30,45,57,15,0.9159592079813592,0.9707602339181286,0.10970330040363323,0.0009214169695042074,700268.8223359955,700268.8223359955,0.0039050474542049146,0.0039050474542049146,1.0,1.0,0.0,10.189611771785431,0.46302308802308795,0.7739240228370662,0.7717015044844301,0.30014123065170756,0.3527593729799612,0.7585474308300394,0.5763552284230568,0.14920532500480888,0.020887183465857228,0.9791128165341431,0.027777777777777776,20.166666666666668,0.5921985815602837,
breast_cancer,lgbm,2,0.1,0.5,out0.10_clone0.50,HuberAIME,569,171,30,45,57,15,0.9159592079813592,0.9707602339181286,0.10970330040363323,0.0009398339898325503,700280.757045052,700280.757045052,0.0039048969958819513,0.0039048969958819513,4.5,0.9999177771244339,0.0029239766081871343,10.202152460949199,0.45508658008658004,0.7770970575318401,0.7701418035612022,0.296684886190904,0.3527593729799612,0.7575098814229247,0.5761679830047433,0.14898037826872612,0.020892004965341198,0.9791079950346587,0.027777777777777776,20.083333333333332,0.5939716312056739,
breast_cancer,lgbm,2,0.1,0.5,out0.10_clone0.50,RidgeAIME,569,171,30,45,57,15,0.9159592079813592,0.9707602339181286,0.10970330040363323,0.0006819579866714776,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,1.0,1.0,0.0,4.853821719262713,0.497974247974248,0.6995608256477821,0.760579008100326,0.26977389209278335,0.4619338994338994,0.7064393939393938,0.6018290395834675,0.20680407456053962,0.03018140546571524,0.9698185945342847,0.08333333333333333,17.0,0.6595744680851063,
breast_cancer,lgbm,2,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,569,171,30,45,57,15,0.9159592079813592,0.9707602339181286,0.10970330040363323,0.0007247080211527646,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,2.0,1.0,0.0,4.853821719262713,0.4872904872904873,0.6994949494949494,0.7597627315960273,0.26881840919054895,0.4619338994338994,0.706637022397892,0.6016556187551496,0.20668801924263872,0.030185002526510005,0.96981499747349,0.08333333333333333,17.0,0.6595744680851063,
breast_cancer,svm,2,0.1,0.5,out0.10_clone0.50,AIME,569,171,30,45,57,15,0.0045559589634649456,0.9532163742690059,0.10634692187502959,0.0007170829921960831,700268.8223359955,700268.8223359955,0.0039050474542049146,0.0039050474542049146,1.0,1.0,0.0,8.970596527472953,0.30325570399099805,0.635397452788757,0.6495821932440983,0.1349246237892877,0.2889239028944911,0.6742094861660077,0.5065142270397138,0.1256212342939512,0.02705806219599362,0.9729419378040064,0.05555555555555555,19.416666666666668,0.6081560283687943,
breast_cancer,svm,2,0.1,0.5,out0.10_clone0.50,HuberAIME,569,171,30,45,57,15,0.0045559589634649456,0.9532163742690059,0.10634692187502959,0.0009762910194694996,700268.8223359955,700268.8223359955,0.0039050474542049146,0.0039050474542049146,2.0,1.0,0.0,8.970596527472953,0.30325570399099805,0.6353754940711461,0.6494918207722384,0.13487818011144392,0.28075396825396826,0.6757575757575757,0.5044894175529543,0.12500068875736947,0.027056933873019273,0.9729430661269807,0.05555555555555555,19.416666666666668,0.6081560283687943,
breast_cancer,svm,2,0.1,0.5,out0.10_clone0.50,RidgeAIME,569,171,30,45,57,15,0.0045559589634649456,0.9532163742690059,0.10634692187502959,0.0006604999653063715,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,1.0,1.0,0.0,4.0161401396333805,0.302477614977615,0.5867149758454105,0.6052542728168643,0.08828275676045283,0.4021291208791209,0.6821805006587615,0.5802545212326597,0.20091400763678946,0.040798763935619535,0.9592012360643803,0.13888888888888887,14.416666666666666,0.7145390070921985,
breast_cancer,svm,2,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,569,171,30,45,57,15,0.0045559589634649456,0.9532163742690059,0.10634692187502959,0.0007871669949963689,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,2.0,1.0,0.0,4.0161401396333805,0.302477614977615,0.5850570926657883,0.6059362012297587,0.08925086537614259,0.4021291208791209,0.6793807641633728,0.5789194788122409,0.2000764360911763,0.040798203137559365,0.9592017968624406,0.13888888888888887,14.416666666666666,0.7145390070921985,
breast_cancer,mlp,2,0.1,0.5,out0.10_clone0.50,AIME,569,171,30,45,57,15,0.014439334045164287,0.935672514619883,0.41277210669176756,0.0016147500136867166,700268.8223359955,700268.8223359955,0.0039050474542049146,0.0039050474542049146,1.0,1.0,0.0,2.019137772192292,0.49023199023199027,0.7636802810715855,0.6903506680924895,0.22806931246003181,0.36607142857142855,0.6802206851119894,0.51012634569971,0.14268919770245708,0.015112900303144924,0.9848870996968552,0.0,25.0,0.48936170212765967,
breast_cancer,mlp,2,0.1,0.5,out0.10_clone0.50,HuberAIME,569,171,30,45,57,15,0.014439334045164287,0.935672514619883,0.41277210669176756,0.0007353330147452652,700268.8223359955,700268.8223359955,0.0039050474542049146,0.0039050474542049146,2.0,1.0,0.0,2.019137772192292,0.49023199023199027,0.7636802810715855,0.6903506680924895,0.22806931246003181,0.36607142857142855,0.6802206851119894,0.51012634569971,0.14268919770245708,0.015112900303144924,0.9848870996968552,0.0,25.0,0.48936170212765967,
breast_cancer,mlp,2,0.1,0.5,out0.10_clone0.50,RidgeAIME,569,171,30,45,57,15,0.014439334045164287,0.935672514619883,0.41277210669176756,0.000735832960344851,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,1.0,1.0,0.0,0.947256297241691,0.3824561876032464,0.5838274044795784,0.592071426950315,0.16288122847314132,0.4259386446886447,0.679117259552042,0.6690338679398515,0.2870868658082928,0.02759301605791401,0.9724069839420859,0.08333333333333333,18.083333333333332,0.6365248226950354,
breast_cancer,mlp,2,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,569,171,30,45,57,15,0.014439334045164287,0.935672514619883,0.41277210669176756,0.0007576249772682786,700268.8223359955,196661.89496913765,0.0039050474542049146,0.013905047453912679,2.0,1.0,0.0,0.947256297241691,0.3824561876032464,0.5838274044795784,0.592071426950315,0.16288122847314132,0.4259386446886447,0.679117259552042,0.6690338679398515,0.2870868658082928,0.02759301605791401,0.9724069839420859,0.08333333333333333,18.083333333333332,0.6365248226950354,
credit_approval,lgbm,0,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,1.2318410419975407,0.927536231884058,0.2708038617484471,0.0010986670386046171,914406021114992.2,914406021114992.2,-4.5196967896162984e-13,-4.5196967896162984e-13,1.0,1.0,0.0,8.471652126584366e+44,0.22839034603740485,-0.0010398941198713856,-0.03381505088627229,-13.21400803791566,0.4698610213316095,0.7558544688436918,0.047798563205611565,0.0,0.23661229272909937,0.7633877072709007,0.47222222222222215,5.083333333333333,0.9071969696969697,
credit_approval,lgbm,0,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,1.2318410419975407,0.927536231884058,0.2708038617484471,0.014921124966349453,912767900449196.2,912767900449196.2,-5.113463462399497e-13,-5.113463462399497e-13,50.0,0.9992589262037954,0.012077294685990338,2.3303550338891304e+21,0.3036854213324801,0.05899035734543392,0.056422461435793436,-1.536079266652192e+24,0.45612475759534576,0.737136374686006,0.1081827273250662,0.0,0.22348802066644116,0.7765119793335588,0.47222222222222215,6.583333333333333,0.8731060606060606,
credit_approval,lgbm,0,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,1.2318410419975407,0.927536231884058,0.2708038617484471,0.0010935419704765081,914406021114992.2,91441.60211571769,-4.5196967896162984e-13,0.009999999999538671,1.0,1.0,0.0,0.34536272654966094,0.39331501831501825,0.6420675256440008,0.8912694870240679,0.5106612843981861,0.12831097351221188,-0.026784991031811117,0.15942968532961965,-5.182650962090067,0.24257803372575812,0.7574219662742419,0.5277777777777778,3.0833333333333335,0.9526515151515151,
credit_approval,lgbm,0,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,1.2318410419975407,0.927536231884058,0.2708038617484471,0.0014008329599164426,912765839160027.1,91277.58392078339,-5.142864733527656e-13,0.009999999999476258,7.5,0.9988058830851511,0.014492753623188406,0.3466654645807409,0.40247252747252743,0.641403997544495,0.89165232391648,0.5123060367701462,0.12831097351221188,-0.01598589858101284,0.16030308087912237,-5.140972957913606,0.24417250580349126,0.7558274941965087,0.5555555555555555,1.8333333333333333,0.9810606060606061,
credit_approval,svm,0,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.015016167017165571,0.8454106280193237,0.363948406737692,0.000934625044465065,914406021114992.2,914406021114992.2,-4.5196967896162984e-13,-4.5196967896162984e-13,1.0,1.0,0.0,2.4285740546919732e+45,0.20442520442520443,-0.021643111265131767,0.009710562297932693,-7.039887824587548,0.5044018481518481,0.7784822947897254,0.16034508056521318,0.0,0.2597612633582878,0.7402387366417122,0.47222222222222215,3.75,0.9375,
credit_approval,svm,0,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.015016167017165571,0.8454106280193237,0.363948406737692,0.011627500003669411,9144060.211149938,9144060.211149938,-1.8875661181322493e-21,-1.8875661181322493e-21,50.0,1.0,0.0,0.23038002720035128,0.3993798599061757,0.5095262926532851,0.7365548658737014,-9.505927526472217e+45,0.033625730994152045,-0.1597925613807633,0.11401416914595153,-7.825806407596572,0.28552157925771654,0.7144784207422834,0.5277777777777778,1.3333333333333333,0.9924242424242423,
credit_approval,svm,0,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.015016167017165571,0.8454106280193237,0.363948406737692,0.0006391250062733889,914406021114992.2,91441.60211571769,-4.5196967896162984e-13,0.009999999999538671,1.0,1.0,0.0,0.2303635612276877,0.5080475080475081,0.6888442684946704,0.8918591445386846,0.5152398698685786,0.02631578947368421,-0.14604101010385362,0.12339830044290562,-7.137067829487265,0.27223307869158925,0.7277669213084107,0.5277777777777778,1.3333333333333333,0.9924242424242423,
credit_approval,svm,0,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.015016167017165571,0.8454106280193237,0.363948406737692,0.0008672919939272106,914406021114992.2,91441.60211571769,-4.5196967896162984e-13,0.009999999999538671,2.0,1.0,0.0,0.2303635612276877,0.5080475080475081,0.6887902814159971,0.8917911764867514,0.5150482550381141,0.02631578947368421,-0.14604101010385362,0.12339830044290562,-7.137067829487265,0.27223307869158925,0.7277669213084107,0.5277777777777778,1.3333333333333333,0.9924242424242423,
credit_approval,mlp,0,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.0217589579988271,0.7971014492753623,0.416238900858564,0.0009767499868758023,914406021114992.2,914406021114992.2,-4.5196967896162984e-13,-4.5196967896162984e-13,1.0,1.0,0.0,3.7891421370780955e+44,0.21796867849499427,0.1322961402371499,0.04553530247314152,-13.02464312075242,0.49324633699633696,0.6688274856170489,0.0906336291907591,0.0,0.22096015002015065,0.7790398499798493,0.49999999999999994,3.6666666666666665,0.9393939393939394,
credit_approval,mlp,0,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.0217589579988271,0.7971014492753623,0.416238900858564,0.012491417001001537,9144060.211149938,9144060.211149938,-1.8875661181322493e-21,-1.8875661181322493e-21,50.0,1.0,0.0,0.1695203634349,0.49746695799327384,0.6502978004608427,0.7484085544503271,-8.075285354842846e+45,0.11471233230134159,0.13082938303352404,0.17668367511925168,-4.7303528191711655,0.23310782776358474,0.7668921722364153,0.5555555555555555,1.25,0.9943181818181818,
credit_approval,mlp,0,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.0217589579988271,0.7971014492753623,0.416238900858564,0.0006255420157685876,914406021114992.2,91441.60211571769,-4.5196967896162984e-13,0.009999999999538671,1.0,1.0,0.0,0.16947228816429588,0.5656288156288157,0.8119029904540279,0.906456882356036,0.5552513829586087,0.11471233230134159,0.14012480936157767,0.1930223345530419,-4.193365256401616,0.2148629634352698,0.7851370365647302,0.5555555555555555,1.25,0.9943181818181818,
credit_approval,mlp,0,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.0217589579988271,0.7971014492753623,0.416238900858564,0.0008236669818870723,914406021114992.2,91441.60211571769,-4.5196967896162984e-13,0.009999999999538671,2.0,1.0,0.0,0.16947228816429588,0.5656288156288157,0.8119029904540279,0.906456882356036,0.5552513829586087,0.11471233230134159,0.14012480936157767,0.1930223345530419,-4.193365256401616,0.2148629634352698,0.7851370365647302,0.5555555555555555,1.25,0.9943181818181818,
credit_approval,lgbm,0,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,1.0880811249953695,0.8164251207729468,0.6478959991199121,0.0009487500065006316,1107016662973505.4,1107016662973505.4,-9.143152225627775e-13,-9.143152225627775e-13,1.0,1.0,0.0,4.240798869506278e+21,0.038183694530443756,0.12111187000199208,5.011064668458075e-06,-1.0184941766449196e+24,0.13909313725490197,0.312206522667122,0.023941057367041354,0.0,6.70155116597496e-16,0.9999999999999994,0.0,40.166666666666664,0.27469135802469136,
credit_approval,lgbm,0,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,1.0880811249953695,0.8164251207729468,0.6478959991199121,0.005637582973577082,553503787728652.4,553503787728652.4,-4.5012195226755093e-13,-4.5012195226755093e-13,29.0,0.9999324903879558,0.0024154589371980675,680632171152712.2,0.34311480286712487,0.4566578445601754,0.08292001351474648,-7.72664883954907e+28,0.15486326109391124,0.46313924699052333,0.011805602012214152,4.163336342344337e-17,1.2748644265142936e-15,0.9999999999999988,0.0,39.333333333333336,0.2901234567901234,
credit_approval,lgbm,0,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,1.0880811249953695,0.8164251207729468,0.6478959991199121,0.0006790839834138751,1107016662973505.4,110702.66630800035,-9.143152225627775e-13,0.009999999999037983,1.0,1.0,0.0,3.3677447469723703,0.4840853590853591,0.7325633573671558,0.7364886189637815,0.25558965032875397,0.27386114702291176,0.5284512934346453,0.3441063208963808,-0.0713342845608616,0.04904645297565858,0.9509535470243414,0.19444444444444442,11.75,0.800925925925926,
