dataset,learner,repeat,outlier_rate,clone_frac,condition,method,n_total,n_test,d_before,d_after,n_outlier_rows,n_clones,fit_time_sec,test_accuracy,test_log_loss,explain_time_sec,cond_raw_median,cond_reg_median,lambda_min_raw_median,lambda_min_reg_median,mean_iter,mean_huber_weight,frac_downweighted,coef_l2_norm_mean,bootstrap_topk_jaccard,bootstrap_spearman_global,bootstrap_cosine_flat,bootstrap_relative_l2_similarity,noise_topk_jaccard,noise_spearman_global,noise_cosine_flat,noise_relative_l2_similarity,decoy_decoy_mass_ratio,decoy_decoy_resistance_mass,decoy_decoy_topk_infiltration,decoy_decoy_best_rank,decoy_decoy_best_rank_percentile,error,log10_cond_raw,log10_cond_reg,log10_coef_l2_norm,stress_group
credit_approval,svm,1,0.1,0.25,out0.10_clone0.25,RidgeAIME,690,207,42,52,69,10,0.0151534579927101,0.8115942028985508,0.3927804988398599,0.0007275419775396,242712.9128072105,68649.21484519714,0.0039438559359634,0.013943855935836,1.0,1.0,0.0,2.5391024800957505,0.3194249922191098,0.5563974501266399,0.2897396374411074,-0.3745349376910711,0.4415064102564102,0.7714932126696832,0.5772086537890732,0.1954675368977689,0.0583554870134087,0.9416445129865912,0.1666666666666666,12.75,0.7824074074074073,,5.385092882272344,4.836635574488312,0.40468022968109457,all conditions
credit_approval,svm,1,0.1,0.25,out0.10_clone0.25,HuberRidgeAIME,690,207,42,52,69,10,0.0151534579927101,0.8115942028985508,0.3927804988398599,0.0008101660059764,242712.9128072105,68649.21484519714,0.0039438559359634,0.013943855935836,2.0,1.0,0.0,2.5391024800957505,0.3194249922191098,0.5563974501266399,0.2897396374411074,-0.3745349376910711,0.4415064102564102,0.7714932126696832,0.5772086537890732,0.1954675368977689,0.0583554870134087,0.9416445129865912,0.1666666666666666,12.75,0.7824074074074073,,5.385092882272344,4.836635574488312,0.40468022968109457,all conditions
credit_approval,mlp,1,0.1,0.25,out0.10_clone0.25,AIME,690,207,42,52,69,10,0.0280925830011256,0.821256038647343,0.5167120915183346,0.0009280830272473,242712.9128072105,242712.9128072105,0.0039438559359634,0.0039438559359634,1.0,1.0,0.0,3.4385571866982385,0.2500675708880043,0.5133398787671818,0.1260805095774516,-3209899401929135.5,0.3531746031746031,0.8084606847092973,0.504905773492452,0.1488887073510938,0.0350222675669379,0.964977732433062,0.0833333333333333,16.333333333333332,0.7160493827160493,,5.385092882272344,5.385092882272344,0.5363762514964096,all conditions
credit_approval,mlp,1,0.1,0.25,out0.10_clone0.25,HuberAIME,690,207,42,52,69,10,0.0280925830011256,0.821256038647343,0.5167120915183346,0.0009702499955892,242712.9128072105,242712.9128072105,0.0039438559359634,0.0039438559359634,2.0,1.0,0.0,3.4385571866982385,0.2500675708880043,0.5133398787671818,0.1260805095774516,-3209899401929135.5,0.3531746031746031,0.8084606847092973,0.504905773492452,0.1488887073510938,0.0350222675669379,0.964977732433062,0.0833333333333333,16.333333333333332,0.7160493827160493,,5.385092882272344,5.385092882272344,0.5363762514964096,all conditions
credit_approval,mlp,1,0.1,0.25,out0.10_clone0.25,RidgeAIME,690,207,42,52,69,10,0.0280925830011256,0.821256038647343,0.5167120915183346,0.0008741249912418,242712.9128072105,68649.21484519714,0.0039438559359634,0.013943855935836,1.0,1.0,0.0,1.5218312279230042,0.3083566760037348,0.5304078089871652,0.4643317850183104,-0.4966715645961956,0.3542474682180564,0.759305899427986,0.6024587828634329,0.1960680616752508,0.0485045465719087,0.9514954534280914,0.0833333333333333,15.583333333333334,0.7299382716049383,,5.385092882272344,4.836635574488312,0.18236649156338525,all conditions
credit_approval,mlp,1,0.1,0.25,out0.10_clone0.25,HuberRidgeAIME,690,207,42,52,69,10,0.0280925830011256,0.821256038647343,0.5167120915183346,0.00084799999604,242712.9128072105,68649.21484519714,0.0039438559359634,0.013943855935836,2.0,1.0,0.0,1.5218312279230042,0.3083566760037348,0.5304078089871652,0.4643317850183104,-0.4966715645961956,0.3542474682180564,0.759305899427986,0.6024587828634329,0.1960680616752508,0.0485045465719087,0.9514954534280914,0.0833333333333333,15.583333333333334,0.7299382716049383,,5.385092882272344,4.836635574488312,0.18236649156338525,all conditions
credit_approval,lgbm,1,0.1,0.5,out0.10_clone0.50,AIME,690,207,42,63,69,21,1.2270095419953575,0.8840579710144928,0.4651015516840572,0.0010993329924531,461214.49094953825,461214.49094953825,0.0025826190502427,0.0025826190502427,1.0,1.0,0.0,14.078247925798722,0.1733332671800164,0.6385128648233488,0.0765734547419107,-1.548418359134335e+27,0.2284080298786181,0.6933983774961598,0.5612070029412638,0.1599939409068611,0.0165119094707264,0.9834880905292734,0.0277777777777777,25.75,0.6192307692307693,,5.663902943983796,5.663902943983796,1.1485486091026471,joint high
credit_approval,lgbm,1,0.1,0.5,out0.10_clone0.50,HuberAIME,690,207,42,63,69,21,1.2270095419953575,0.8840579710144928,0.4651015516840572,0.0023198749986477,454551.97998150554,454551.97998150554,0.00258178884286,0.00258178884286,16.0,0.99801261458251,0.0072463768115942,12.823523423417829,0.1696223811161891,0.6379728302611367,0.073839233916003,-1.705751306444655e+27,0.2815642282554047,0.6901881720430108,0.5688276007009223,0.1659393310610419,0.0173700665756302,0.9826299334243696,0.0277777777777777,24.5,0.6384615384615384,,5.657583553846953,5.657583553846953,1.1080073694189345,joint high
credit_approval,lgbm,1,0.1,0.5,out0.10_clone0.50,RidgeAIME,690,207,42,63,69,21,1.2270095419953575,0.8840579710144928,0.4651015516840572,0.0010708330082707,461214.49094953825,94666.40655705667,0.0025826190502427,0.0125826190503635,1.0,1.0,0.0,5.529652511093457,0.2855197634609399,0.5760208653353814,0.4197883418964367,-0.4186563918769413,0.3335667600373482,0.6763992895545314,0.5706074348106029,0.1311103173449225,0.0306903081165852,0.9693096918834148,0.0555555555555555,18.666666666666668,0.7282051282051282,,5.663902943983796,4.976195892042268,0.7426978406616094,joint high
credit_approval,lgbm,1,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,690,207,42,63,69,21,1.2270095419953575,0.8840579710144928,0.4651015516840572,0.0021979580051265,454193.9493956088,93202.12491794478,0.0025818133360498,0.0125818133359812,14.0,0.9979447818253936,0.0072463768115942,4.964542346238719,0.2855197634609399,0.615971422171019,0.4341776111386163,-0.5026159284561216,0.3335667600373482,0.724546370967742,0.5763929360991733,0.1067111438380333,0.0326816355462549,0.967318364453745,0.0555555555555555,17.666666666666668,0.7435897435897436,,5.657241344411233,4.969425813959323,0.695879219465036,joint high
credit_approval,svm,1,0.1,0.5,out0.10_clone0.50,AIME,690,207,42,63,69,21,0.015881375002209,0.8454106280193237,0.3568880274364162,0.0009228750132024,461214.49094953825,461214.49094953825,0.0025826190502427,0.0025826190502427,1.0,1.0,0.0,10.19536667747892,0.1421066964797614,0.5728526625704046,0.068307173521003,-1.0868905694126956e+27,0.15796998624011,0.5649541570660523,0.2069847485407827,0.0166035759811679,0.0198597510291029,0.9801402489708968,0.0555555555555555,27.166666666666668,0.5974358974358974,,5.663902943983796,5.663902943983796,1.0084028498436388,joint high
credit_approval,svm,1,0.1,0.5,out0.10_clone0.50,HuberAIME,690,207,42,63,69,21,0.015881375002209,0.8454106280193237,0.3568880274364162,0.0020275840070098,454606.8364716753,454606.8364716753,0.0025824438173697,0.0025824438173697,12.0,0.9986466529783684,0.002415458937198,8.823665575534445,0.1356495814700149,0.579745103686636,0.0704636347557858,-1.2607027115028307e+27,0.1763523391812865,0.6085349462365591,0.198702037284724,0.0078636594862804,0.0212567687307959,0.978743231269204,0.0555555555555555,25.416666666666668,0.6243589743589743,,5.657635962448344,5.657635962448344,0.9456490396120634,joint high
credit_approval,svm,1,0.1,0.5,out0.10_clone0.50,RidgeAIME,690,207,42,63,69,21,0.015881375002209,0.8454106280193237,0.3568880274364162,0.0007960000075399,461214.49094953825,94666.40655705667,0.0025826190502427,0.0125826190503635,1.0,1.0,0.0,3.9051079593609015,0.2284172440906187,0.5331901241679468,0.3482301072465508,-0.6459216880550118,0.3122153044753664,0.6021385368663594,0.2611851814252893,-0.0505702635045906,0.0349405165245434,0.9650594834754566,0.0833333333333333,18.333333333333332,0.7333333333333334,,5.663902943983796,4.976195892042268,0.5916330447450998,joint high
credit_approval,svm,1,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,690,207,42,63,69,21,0.015881375002209,0.8454106280193237,0.3568880274364162,0.0018442909931764,454309.39832016994,93243.67164724208,0.0025824263876376,0.0125824263876863,11.0,0.9985712481324506,0.002415458937198,3.278212349684148,0.2655228758169934,0.541118631592422,0.3732177719509515,-0.8006839994852419,0.2761078790490555,0.6287562403993856,0.25833959396165,-0.0770582658174457,0.0369064375026004,0.9630935624973996,0.1388888888888888,17.666666666666668,0.7435897435897436,,5.6573517211781965,4.969619366357994,0.515637082031642,joint high
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,AIME,690,207,42,63,69,21,0.0214845000300556,0.8647342995169082,0.4662634315876909,0.0010707909823395,461214.49094953825,461214.49094953825,0.0025826190502427,0.0025826190502427,1.0,1.0,0.0,2.4969051030750915,0.1603631218569299,0.5877696172555044,0.0630258531143044,-7.972007867929498e+26,0.2575710108604845,0.6585841493855606,0.405839498041906,0.0869645414169072,0.030843026937313,0.9691569730626868,0.0833333333333333,21.416666666666668,0.6858974358974358,,5.663902943983796,5.663902943983796,0.3974020369472635,joint high
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,HuberAIME,690,207,42,63,69,21,0.0214845000300556,0.8647342995169082,0.4662634315876909,0.0010479590273462,461214.49094953825,461214.49094953825,0.0025826190502427,0.0025826190502427,2.0,1.0,0.0,2.4969051030750915,0.1603631218569299,0.5877696172555044,0.0630258531143044,-7.972007867929498e+26,0.2575710108604845,0.6585841493855606,0.405839498041906,0.0869645414169072,0.030843026937313,0.9691569730626868,0.0833333333333333,21.416666666666668,0.6858974358974358,,5.663902943983796,5.663902943983796,0.3974020369472635,joint high
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,RidgeAIME,690,207,42,63,69,21,0.0214845000300556,0.8647342995169082,0.4662634315876909,0.0009201670181937,461214.49094953825,94666.40655705667,0.0025826190502427,0.0125826190503635,1.0,1.0,0.0,1.0790706995264243,0.2163374121578456,0.4658858166922683,0.3465334873818568,-0.6151231400244129,0.308531746031746,0.6337845622119815,0.4805411542210275,0.0808971822690684,0.0441900013122422,0.9558099986877576,0.1666666666666666,17.5,0.7461538461538462,,5.663902943983796,4.976195892042268,0.03304990011230599,joint high
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,690,207,42,63,69,21,0.0214845000300556,0.8647342995169082,0.4662634315876909,0.0008966249879449,461214.49094953825,94666.40655705667,0.0025826190502427,0.0125826190503635,2.0,1.0,0.0,1.0790706995264243,0.2163374121578456,0.4658858166922683,0.3465334873818568,-0.6151231400244129,0.308531746031746,0.6337845622119815,0.4805411542210275,0.0808971822690684,0.0441900013122422,0.9558099986877576,0.1666666666666666,17.5,0.7461538461538462,,5.663902943983796,4.976195892042268,0.03304990011230599,joint high
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,1.0252285409951585,0.8743961352657005,0.3026478322360931,0.0013165409909561,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.3520450269795693,0.426354347406979,0.531647246013054,0.7870982089547703,-3.750210246798058e+45,0.1356209150326797,0.0945020662831213,0.154161722512562,-5.418225258193532,0.2162059880707092,0.7837940119292908,0.4444444444444444,6.25,0.8806818181818182,,14.966074672851756,14.966074672851756,-0.45340178618619154,all conditions
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,1.0252285409951585,0.8743961352657005,0.3026478322360931,0.0092609580024145,924406076855649.8,924406076855649.8,-5.634769274024713e-13,-5.634769274024713e-13,26.0,0.9991261774403374,0.0120772946859903,0.3532423523328158,0.3741550846814005,0.4044605955585258,0.6177992990020114,-2.639737324302968e+45,0.0909012727898176,0.0905923344947735,0.1550191108042679,-5.386094978043408,0.2364303431520431,0.7635696568479569,0.5277777777777778,3.8333333333333335,0.9356060606060608,,14.965862791779163,14.965862791779163,-0.45192723181658884,all conditions
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,1.0252285409951585,0.8743961352657005,0.3026478322360931,0.0007152920006774,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.0099999999993391,1.0,1.0,0.0,0.3519822075061189,0.4981684981684982,0.7232444408419118,0.9464714898630524,0.6603556942471149,0.1356209150326797,0.0847110798063557,0.1708718743157852,-4.793259568142551,0.2506128582016972,0.7493871417983026,0.5555555555555555,1.4166666666666667,0.9905303030303032,,14.966074672851756,4.9660793686555795,-0.45347928929803605,all conditions
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,1.0252285409951585,0.8743961352657005,0.3026478322360931,0.0010389580274932,924404348152515.0,92441.43482073258,-5.795687309443013e-13,0.0099999999994071,5.5,0.999119567363842,0.0120772946859903,0.3532242889157597,0.566426628926629,0.7225858670188544,0.94607123468059,0.6593469930544961,0.0909012727898176,0.0864130005678323,0.1718642220064461,-4.763760461649502,0.2514965937278738,0.7485034062721262,0.5555555555555555,1.5,0.9886363636363636,,14.965861979617763,4.965866677718914,-0.45194944048687974,all conditions
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.0145645840093493,0.8985507246376812,0.3126844933795963,0.0010886659729294,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.3028189380784883,0.4334753940017098,0.4892499257218485,0.7852200928867465,-8.310603901528367e+44,0.1147123323013415,-0.1609067336520541,0.1960911844322294,-4.569003555042573,0.2023555576647456,0.7976444423352543,0.4722222222222221,6.166666666666667,0.8825757575757577,,14.966074672851756,14.966074672851756,-0.518816967858238,all conditions
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.0145645840093493,0.8985507246376812,0.3126844933795963,0.0015174170257523,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,2.0,1.0,0.0,0.3028189380784883,0.468441280941281,0.6081084731113092,0.9379845219259944,0.634484611167771,0.1147123323013415,-0.1610282797180131,0.1960417499718812,-4.570247981692194,0.2532767382543853,0.7467232617456148,0.5833333333333333,1.25,0.9943181818181818,,14.966074672851756,14.966074672851756,-0.518816967858238,all conditions
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.0145645840093493,0.8985507246376812,0.3126844933795963,0.0006691250018775,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.0099999999993391,1.0,1.0,0.0,0.3027920401708138,0.468441280941281,0.625813947204885,0.9388112244395104,0.637301463546672,0.1220222738218094,-0.150802336043699,0.2129785926804492,-3.998414666576719,0.24072118610575,0.7592788138942499,0.5833333333333333,1.25,0.9943181818181818,,14.966074672851756,4.9660793686555795,-0.5188555458011916,all conditions
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.0145645840093493,0.8985507246376812,0.3126844933795963,0.0009565000073052,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.0099999999993391,2.0,1.0,0.0,0.3027920401708138,0.468441280941281,0.625813947204885,0.9388819088318724,0.6372915585092048,0.1220222738218094,-0.150802336043699,0.2129527591755232,-3.9989687827260063,0.24072118610575,0.7592788138942499,0.5833333333333333,1.25,0.9943181818181818,,14.966074672851756,4.9660793686555795,-0.5188555458011916,all conditions
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.0263051249785348,0.8792270531400966,0.3432007254463416,0.0011389589635655,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.2178957276766716,0.5190365190365192,0.6031804090537665,0.777087895824241,-1.1330945999217595e+45,0.1356209150326797,0.0861153877319504,0.2388986527486677,-3.2152932713533637,0.1732361560083175,0.8267638439916825,0.4722222222222222,6.25,0.8806818181818183,,14.966074672851756,14.966074672851756,-0.6617512849654762,all conditions
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.0263051249785348,0.8792270531400966,0.3432007254463416,0.0014527500024996,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,2.0,1.0,0.0,0.2178957276766716,0.6427738927738929,0.7839329142532371,0.9343553187681308,0.6252695155910422,0.1356209150326797,0.0861153877319504,0.2388986527486677,-3.2152932713533637,0.2070057460846649,0.7929942539153352,0.5555555555555555,1.25,0.9943181818181818,,14.966074672851756,14.966074672851756,-0.6617512849654762,all conditions
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.0263051249785348,0.8792270531400966,0.3432007254463416,0.0006371670169755,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.0099999999993391,1.0,1.0,0.0,0.2178641715031338,0.6427738927738929,0.7957769311826213,0.9360944795233296,0.6312483911184463,0.1703431372549019,0.1144339102478586,0.2622979363583048,-2.861033795259716,0.1903458042956873,0.8096541957043127,0.5277777777777778,1.4166666666666667,0.9905303030303028,,14.966074672851756,4.9660793686555795,-0.6618141850721047,all conditions
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.0263051249785348,0.8792270531400966,0.3432007254463416,0.0007251659990288,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.0099999999993391,2.0,1.0,0.0,0.2178641715031338,0.6427738927738929,0.7957769311826213,0.9360944795233296,0.6312483911184463,0.1703431372549019,0.1144339102478586,0.2622979363583048,-2.861033795259716,0.1903458042956873,0.8096541957043127,0.5277777777777778,1.4166666666666667,0.9905303030303028,,14.966074672851756,4.9660793686555795,-0.6618141850721047,all conditions
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0014769589761272,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,6.508074870332936,0.3298830798830798,0.6221932895073851,0.4739192195152257,-1.3867277236500051e+45,0.3286064425770308,0.5996115427302996,0.4584221458930562,0.1189499523326855,0.034948686379265,0.9650513136207348,0.0277777777777777,17.5,0.6944444444444446,,15.08303918824932,15.08303918824932,0.8134525405133487,all conditions
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0083681659889407,1206700041762792.5,1206700041762792.5,-1.4933510332012137e-12,-1.4933510332012137e-12,26.0,1.0,0.0,4.181154373040113e+16,0.0742835595776772,0.1239292523976208,-0.0591390591650052,-2042196693878.8535,0.0899122807017543,0.2861990950226244,-0.0296745320782906,0.0,0.0214161028579102,0.9785838971420898,0.0277777777777777,24.666666666666668,0.5617283950617283,,15.081599327763474,15.081599327763474,16.621296202499423,all conditions
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0007129589794203,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.0099999999984932,1.0,1.0,0.0,3.4976221023539997,0.4530677655677655,0.7850669905779791,0.6763771451949259,-0.0088135627150901,0.343568196509373,0.5624306326304106,0.4971245727524035,0.0837238500738523,0.0445321215375531,0.955467878462447,0.1388888888888888,13.0,0.7777777777777777,,15.08303918824932,5.08304277541348,0.5437728846943715,all conditions
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0012167079839855,1205121630564101.5,120513.1630737194,-1.4039139114673337e-12,0.009999999998564,6.0,0.9989711145554324,0.0217391304347826,3.4150045540741214,0.4530677655677655,0.7779474882625035,0.6688398491338491,-0.032712040293167,0.34688779357897,0.5769871083411594,0.4979357808749847,0.0798689542101541,0.0446455369459618,0.955354463054038,0.1666666666666666,12.583333333333334,0.7854938271604938,,15.08103088161383,5.0810344854010845,0.5333912871706824,all conditions
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,0.0144650840084068,0.8260869565217391,0.3821505905538365,0.001238833006937,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,2.418697221007937,0.2978923596183658,0.4855693834066575,0.3601458129827413,-1.9091721928140864e+45,0.2515397184514831,0.4682937761461623,0.2509568021788823,-0.1155152800995001,0.0722800507512004,0.9277199492487994,0.1666666666666666,11.166666666666666,0.8117283950617283,,15.08303918824932,15.08303918824932,0.3835815056187589,all conditions
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,0.0144650840084068,0.8260869565217391,0.3821505905538365,0.0077511249692179,1210692866735612.0,1210692866735612.0,-1.4887762338571102e-12,-1.4887762338571102e-12,26.0,1.0,0.0,4.127293124254152e+16,0.294677272618449,0.566419513049526,0.0200540382880697,-539590526031.23175,0.3258928571428571,0.6795014086911977,-0.0555830492093223,0.0,0.046986408366657,0.9530135916333432,0.1111111111111111,25.583333333333332,0.5447530864197531,,15.083033983605912,15.083033983605912,16.615665313976862,all conditions
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,0.0144650840084068,0.8260869565217391,0.3821505905538365,0.0009009999921545,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.0099999999984932,1.0,1.0,0.0,1.311445624271601,0.495051925198984,0.5860979124037775,0.6366644986363129,-0.2247744329889592,0.2537864504776269,0.348213523435499,0.3416455491963543,-0.2799818418043678,0.0795110492036671,0.920488950796333,0.25,8.5,0.861111111111111,,15.08303918824932,5.08304277541348,0.11775028839312364,all conditions
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,0.0144650840084068,0.8260869565217391,0.3821505905538365,0.0013080000062473,1210656927147244.5,121066.69273243852,-1.4898875395114644e-12,0.0099999999985368,4.5,0.9999545439993124,0.002415458937198,1.307231364424292,0.4843681645152234,0.5729559226269215,0.6338090021324684,-0.2317498543620808,0.2537864504776269,0.3397400324425851,0.3412305978612593,-0.2838531665341385,0.0797198319439555,0.9202801680560444,0.25,8.416666666666666,0.8626543209876543,,15.083021091321658,5.083024678633402,0.11635245934821453,all conditions
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,0.0271163750439882,0.8164251207729468,0.4228171358824362,0.0013324579922482,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,2.5380220695677203,0.3676537887064202,0.5677167819232193,0.4504715980292915,-2.1254513556042192e+45,0.2757936507936508,0.553444890292837,0.3800297641070992,0.0491660462655483,0.0456770060129015,0.9543229939870984,0.1388888888888888,15.166666666666666,0.7376543209876543,,15.08303918824932,15.08303918824932,0.4044953942164506,all conditions
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,0.0271163750439882,0.8164251207729468,0.4228171358824362,0.0018262909725308,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,2.0,1.0,0.0,2.5380220695677203,0.4303104303104303,0.6822191866586983,0.5745425500406172,-1.2175044325952444e+28,0.2757936507936508,0.553444890292837,0.3800297641070992,0.0491660462655483,0.0456770060129015,0.9543229939870984,0.1388888888888888,15.166666666666666,0.7376543209876543,,15.08303918824932,15.08303918824932,0.4044953942164506,all conditions
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,0.0271163750439882,0.8164251207729468,0.4228171358824362,0.0007612089975737,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.0099999999984932,1.0,1.0,0.0,1.4210948332956057,0.4627594627594627,0.7624130569049982,0.7080302759070851,0.0846020986414066,0.3070436507936508,0.517939468966106,0.4449579971100278,-0.0039178797074,0.0474931042651972,0.9525068957348028,0.1388888888888888,15.333333333333334,0.7345679012345679,,15.08303918824932,5.08304277541348,0.15262306047690127,all conditions
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,0.0271163750439882,0.8164251207729468,0.4228171358824362,0.0011119580012746,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.0099999999984932,2.0,1.0,0.0,1.4210948332956057,0.4627594627594627,0.7624130569049982,0.7080302759070851,0.0846020986414066,0.3070436507936508,0.517939468966106,0.4449579971100278,-0.0039178797074,0.0474931042651972,0.9525068957348028,0.1388888888888888,15.333333333333334,0.7345679012345679,,15.08303918824932,5.08304277541348,0.15262306047690127,all conditions
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,AIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0016985000111162,1592843449630391.2,1592843449630391.2,-1.4079842125366298e-12,-1.4079842125366298e-12,1.0,1.0,0.0,8.875738701464828,0.3978297029767618,0.7792458717357911,0.7407227146604386,0.056943216062152,0.1284722222222222,0.313310051843318,0.2821691059158306,-0.0251646345119728,0.0061613724790707,0.9938386275209292,0.0,39.083333333333336,0.4141025641025641,,15.202173093878564,15.202173093878564,0.9482045082757942,all conditions
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.004686500004027,1591433160333052.8,1591433160333052.8,-1.3669266915190008e-12,-1.3669266915190008e-12,6.0,0.9988277265522196,0.0120772946859903,8.551760333890734,0.2878061481002657,0.6316324244751664,0.6042744599720595,-2.2242394330345391e+30,0.1284722222222222,0.3285030241935484,0.279662898669664,-0.0335726699394562,0.0091499817100481,0.9908500182899518,0.0,39.0,0.4153846153846154,,15.201788403115298,15.201788403115298,0.9320555211147465,all conditions
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0012377499951981,1592843449630391.2,159285.3449854172,-1.4079842125366298e-12,0.009999999998595,1.0,1.0,0.0,4.213778823305809,0.2828937130407719,0.7417994547532581,0.6961877407475745,0.0250047406936015,0.1055211558307533,0.322182084764689,0.3186859012646001,-0.2157346023153792,0.0267004475041159,0.973299552495884,0.0555555555555555,20.583333333333332,0.6987179487179488,,15.202173093878564,5.2021758204669,0.6246717362225556,all conditions
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0015926670166663,1590111133871227.0,159012.11340977403,-1.3252341462141324e-12,0.0099999999985754,6.0,0.998396452903768,0.0144927536231884,4.024738642601141,0.309173669467787,0.7709351177583873,0.6820499581271648,-0.0255548516948615,0.1147123323013415,0.3505526420260356,0.3157934264347925,-0.2409897117464546,0.0290303876536388,0.9709696123463613,0.0555555555555555,20.666666666666668,0.6974358974358975,,15.201427478496777,5.20143020977099,0.6047376835209152,all conditions
